Time,epoch,optimize,reward,score,epsilon
"2022-01-04 15:29:30,758",995,43480,1.4,87,0.077261
"2022-01-04 15:29:38,333",996,43514,0.7,65,0.077243
"2022-01-04 15:29:44,359",997,43542,0.4,51,0.077228
"2022-01-04 15:29:49,758",998,43566,0.2,42,0.077215
"2022-01-04 15:30:11,010",999,43667,4,188,0.077164
"2022-01-04 15:30:16,038",1000,43689,0.1,42,0.077152
"2022-01-04 15:30:21,031",1001,43711,0.1,42,0.07714
"2022-01-04 15:30:26,415",1002,43736,0.2,42,0.077127
"2022-01-04 15:30:33,706",1003,43769,0.6,62,0.07711
"2022-01-04 15:30:59,944",1004,43895,5.3,233,0.077046
"2022-01-04 15:31:05,389",1005,43919,0.2,42,0.077033
"2022-01-04 15:31:10,823",1006,43944,0.2,42,0.07702
"2022-01-04 15:31:17,642",1007,43975,0.5,57,0.077004
"2022-01-04 15:31:22,673",1008,43998,0.1,42,0.076992
"2022-01-04 15:31:30,666",1009,44033,0.7,67,0.076974
"2022-01-04 15:31:35,769",1010,44055,0.1,42,0.076962
"2022-01-04 15:31:40,814",1011,44078,0.1,42,0.07695
"2022-01-04 15:31:45,940",1012,44101,0.1,42,0.076938
"2022-01-04 15:31:51,936",1013,44125,0.2,48,0.076925
"2022-01-04 15:31:58,388",1014,44155,0.5,55,0.076909
"2022-01-04 15:32:21,180",1015,44265,4.5,199,0.076853
"2022-01-04 15:32:26,618",1016,44289,0.2,42,0.07684
"2022-01-04 15:32:41,730",1017,44361,2.5,127,0.076804
"2022-01-04 15:32:56,457",1018,44430,2.4,129,0.076769
"2022-01-04 15:33:01,813",1019,44454,0.2,42,0.076756
"2022-01-04 15:33:07,233",1020,44478,0.2,42,0.076743
"2022-01-04 15:33:17,048",1021,44522,1.2,84,0.07672
"2022-01-04 15:33:26,303",1022,44568,1.2,80,0.076697
"2022-01-04 15:33:32,650",1023,44596,0.4,52,0.076682
"2022-01-04 15:33:49,980",1024,44679,3.1,152,0.07664
"2022-01-04 15:33:55,084",1025,44701,0.1,42,0.076628
"2022-01-04 15:34:11,196",1026,44777,2.8,139,0.076589
"2022-01-04 15:34:23,810",1027,44835,1.9,107,0.076559
"2022-01-04 15:34:34,826",1028,44887,1.6,95,0.076532
"2022-01-04 15:34:40,791",1029,44916,0.4,50,0.076518
"2022-01-04 15:34:50,643",1030,44960,1.2,82,0.076495
"2022-01-04 15:34:55,681",1031,44983,0.1,42,0.076483
"2022-01-04 15:35:10,379",1032,45053,2.5,129,0.076447
"2022-01-04 15:35:15,647",1033,45077,0.2,42,0.076434
"2022-01-04 15:35:24,271",1034,45118,1,72,0.076413
"2022-01-04 15:35:31,788",1035,45153,0.7,63,0.076395
"2022-01-04 15:35:38,899",1036,45186,0.6,60,0.076378
"2022-01-04 15:35:43,913",1037,45206,0,42,0.076367
"2022-01-04 15:35:49,113",1038,45230,0.2,42,0.076354
"2022-01-04 15:35:54,120",1039,45253,0.1,42,0.076342
"2022-01-04 15:36:00,723",1040,45281,0.4,55,0.076327
"2022-01-04 15:36:12,983",1041,45337,1.8,105,0.076298
"2022-01-04 15:36:19,787",1042,45368,0.5,58,0.076282
"2022-01-04 15:36:24,888",1043,45390,0.1,42,0.07627
"2022-01-04 15:36:29,989",1044,45412,0.1,42,0.076258
"2022-01-04 15:36:40,137",1045,45461,1.4,85,0.076233
"2022-01-04 15:36:46,385",1046,45490,0.4,50,0.076218
"2022-01-04 15:36:51,792",1047,45515,0.2,43,0.076205
"2022-01-04 15:36:58,091",1048,45543,0.4,51,0.07619
"2022-01-04 15:37:04,167",1049,45571,0.3,51,0.076176
"2022-01-04 15:37:18,732",1050,45642,2.5,125,0.07614
"2022-01-04 15:37:23,797",1051,45664,0.1,42,0.076128
"2022-01-04 15:37:40,042",1052,45742,2.9,140,0.076088
"2022-01-04 15:37:45,082",1053,45764,0.1,42,0.076076
"2022-01-04 15:37:54,652",1054,45808,1.2,81,0.076053
"2022-01-04 15:38:02,302",1055,45843,0.7,65,0.076035
"2022-01-04 15:38:08,425",1056,45870,0.3,52,0.076021
"2022-01-04 15:38:16,501",1057,45906,0.8,68,0.076002
"2022-01-04 15:38:21,710",1058,45930,0.2,42,0.075989
"2022-01-04 15:38:28,052",1059,45959,0.4,54,0.075974
"2022-01-04 15:38:38,576",1060,46009,1.5,89,0.075948
"2022-01-04 15:38:48,866",1061,46058,1.4,89,0.075923
"2022-01-04 15:38:59,936",1062,46111,1.6,96,0.075896
"2022-01-04 15:39:14,905",1063,46183,2.6,129,0.075859
"2022-01-04 15:39:23,059",1064,46221,0.9,68,0.075839
"2022-01-04 15:39:30,278",1065,46253,0.6,59,0.075822
"2022-01-04 15:39:43,243",1066,46312,1.9,113,0.075792
"2022-01-04 15:39:54,238",1067,46365,1.6,96,0.075765
"2022-01-04 15:40:03,153",1068,46408,1.1,76,0.075743
"2022-01-04 15:40:08,192",1069,46430,0.1,42,0.075731
"2022-01-04 15:40:15,689",1070,46464,0.7,61,0.075713
"2022-01-04 15:40:23,962",1071,46501,0.8,70,0.075694
"2022-01-04 15:40:32,213",1072,46539,0.9,70,0.075674
"2022-01-04 15:40:38,612",1073,46570,0.5,54,0.075658
"2022-01-04 15:40:49,052",1074,46616,1.3,91,0.075634
"2022-01-04 15:41:02,156",1075,46679,2.1,115,0.075602
"2022-01-04 15:41:12,471",1076,46729,1.4,89,0.075577
"2022-01-04 15:41:17,599",1077,46754,0.2,42,0.075564
"2022-01-04 15:41:27,426",1078,46801,1.3,84,0.07554
"2022-01-04 15:41:32,542",1079,46824,0.1,42,0.075528
"2022-01-04 15:41:41,680",1080,46867,1.1,78,0.075507
"2022-01-04 15:41:46,703",1081,46890,0.1,42,0.075495
"2022-01-04 15:41:51,720",1082,46913,0.1,42,0.075483
"2022-01-04 15:41:57,067",1083,46939,0.2,42,0.07547
"2022-01-04 15:42:02,299",1084,46963,0.2,42,0.075457
"2022-01-04 15:42:20,066",1085,47047,3.2,156,0.075414
"2022-01-04 15:42:29,381",1086,47092,1.2,78,0.075391
"2022-01-04 15:42:37,789",1087,47132,1,70,0.07537
"2022-01-04 15:42:51,246",1088,47197,2.2,115,0.075337
"2022-01-04 15:42:56,314",1089,47219,0.1,42,0.075325
"2022-01-04 15:43:01,367",1090,47241,0.1,42,0.075313
"2022-01-04 15:43:10,952",1091,47286,1.2,83,0.07529
"2022-01-04 15:43:25,203",1092,47353,2.3,122,0.075256
"2022-01-04 15:43:31,446",1093,47382,0.4,51,0.075241
"2022-01-04 15:43:37,227",1094,47408,0.3,48,0.075227
"2022-01-04 15:43:44,607",1095,47443,0.7,60,0.075209
"2022-01-04 15:43:51,933",1096,47478,0.7,63,0.075191
"2022-01-04 15:44:00,437",1097,47517,0.9,72,0.075171
"2022-01-04 15:44:16,342",1098,47590,2.6,139,0.075134
"2022-01-04 15:44:24,723",1099,47627,0.8,69,0.075115
"2022-01-04 15:44:30,136",1100,47652,0.2,42,0.075102
"2022-01-04 15:44:35,373",1101,47674,0.1,42,0.07509
"2022-01-04 15:44:49,912",1102,47741,2.3,127,0.075056
"2022-01-04 15:44:59,630",1103,47785,1.2,82,0.075033
"2022-01-04 15:45:09,715",1104,47830,1.2,86,0.07501
"2022-01-04 15:45:18,072",1105,47868,0.9,71,0.07499
"2022-01-04 15:45:23,121",1106,47888,0,42,0.074979
"2022-01-04 15:45:36,788",1107,47948,2,120,0.074948
"2022-01-04 15:45:43,242",1108,47976,0.4,52,0.074933
"2022-01-04 15:45:53,695",1109,48022,1.3,87,0.074909
"2022-01-04 15:45:59,827",1110,48042,0,50,0.074898
"2022-01-04 15:46:07,675",1111,48077,0.7,67,0.07488
"2022-01-04 15:46:16,941",1112,48117,1,79,0.074859
"2022-01-04 15:46:24,596",1113,48152,0.7,65,0.074841
"2022-01-04 15:46:30,946",1114,48180,0.4,54,0.074826
"2022-01-04 15:46:47,195",1115,48256,2.8,142,0.074787
"2022-01-04 15:47:04,743",1116,48340,3.1,153,0.074745
"2022-01-04 15:47:09,750",1117,48364,0.1,42,0.074733
"2022-01-04 15:47:14,861",1118,48387,0.1,42,0.074721
"2022-01-04 15:47:32,175",1119,48468,3,150,0.07468
"2022-01-04 15:47:40,875",1120,48507,0.9,73,0.07466
"2022-01-04 15:47:57,624",1121,48587,3,144,0.074619
"2022-01-04 15:48:07,551",1122,48633,1.3,86,0.074595
"2022-01-04 15:48:16,948",1123,48676,1.1,81,0.074573
"2022-01-04 15:48:22,777",1124,48701,0.2,48,0.07456
"2022-01-04 15:48:30,497",1125,48736,0.7,63,0.074542
"2022-01-04 15:48:35,904",1126,48759,0.1,43,0.07453
"2022-01-04 15:48:40,943",1127,48782,0.1,42,0.074519
"2022-01-04 15:48:58,013",1128,48864,3,151,0.074478
"2022-01-04 15:49:09,525",1129,48918,1.7,97,0.07445
"2022-01-04 15:49:17,440",1130,48955,0.8,67,0.074431
"2022-01-04 15:49:32,115",1131,49021,2.3,129,0.074397
"2022-01-04 15:49:38,010",1132,49047,0.3,50,0.074383
"2022-01-04 15:49:43,006",1133,49069,0.1,42,0.074371
"2022-01-04 15:49:48,057",1134,49092,0.1,42,0.074359
"2022-01-04 15:49:54,274",1135,49119,0.3,52,0.074345
"2022-01-04 15:49:59,379",1136,49144,0.2,42,0.074332
"2022-01-04 15:50:04,726",1137,49168,0.2,42,0.074319
"2022-01-04 15:50:15,692",1138,49218,1.5,95,0.074293
"2022-01-04 15:50:23,010",1139,49253,0.7,63,0.074275
"2022-01-04 15:50:28,085",1140,49275,0.1,42,0.074263
"2022-01-04 15:50:34,975",1141,49307,0.6,56,0.074246
"2022-01-04 15:50:39,963",1142,49329,0.1,42,0.074234
"2022-01-04 15:50:47,220",1143,49362,0.6,60,0.074217
"2022-01-04 15:51:06,377",1144,49451,3.4,169,0.074172
"2022-01-04 15:51:13,128",1145,49480,0.4,55,0.074157
"2022-01-04 15:51:21,653",1146,49520,1,73,0.074136
"2022-01-04 15:51:34,532",1147,49578,1.9,112,0.074106
"2022-01-04 15:51:41,962",1148,49610,0.6,63,0.074089
"2022-01-04 15:51:47,026",1149,49632,0.1,42,0.074077
"2022-01-04 15:51:52,427",1150,49657,0.2,42,0.074064
"2022-01-04 15:51:57,774",1151,49684,0.2,42,0.074051
"2022-01-04 15:52:09,801",1152,49740,1.8,102,0.074022
"2022-01-04 15:52:19,423",1153,49782,1.1,80,0.074
"2022-01-04 15:52:24,460",1154,49805,0.1,42,0.073988
"2022-01-04 15:52:29,520",1155,49827,0.1,42,0.073976
"2022-01-04 15:52:41,972",1156,49883,1.8,109,0.073947
"2022-01-04 15:52:47,391",1157,49908,0.2,43,0.073934
"2022-01-04 15:52:54,132",1158,49938,0.5,58,0.073918
"2022-01-04 15:52:59,116",1159,49961,0.1,42,0.073906
"2022-01-04 15:53:04,265",1160,49984,0.1,42,0.073894
"2022-01-04 15:53:11,731",1161,50019,0.7,61,0.073876
"2022-01-04 15:53:26,011",1162,50085,2.3,122,0.073842
"2022-01-04 15:53:33,073",1163,50119,0.6,60,0.073825
"2022-01-04 15:53:40,830",1164,50156,0.8,66,0.073806
"2022-01-04 15:53:47,329",1165,50184,0.4,55,0.073791
"2022-01-04 15:53:52,397",1166,50204,0,42,0.07378
"2022-01-04 15:53:57,513",1167,50226,0.1,42,0.073768
"2022-01-04 15:54:21,434",1168,50338,4.6,212,0.073711
"2022-01-04 15:54:30,830",1169,50382,1.2,78,0.073688
"2022-01-04 15:54:41,672",1170,50432,1.5,92,0.073662
"2022-01-04 15:54:47,037",1171,50457,0.2,42,0.073649
"2022-01-04 15:54:55,374",1172,50496,0.9,71,0.073629
"2022-01-04 15:55:10,552",1173,50566,2.5,132,0.073593
"2022-01-04 15:55:28,570",1174,50650,3.2,159,0.07355
"2022-01-04 15:55:37,895",1175,50691,1,77,0.073529
"2022-01-04 15:55:50,379",1176,50746,1.7,108,0.073502
"2022-01-04 15:55:56,356",1177,50772,0.3,50,0.073488
"2022-01-04 15:56:07,010",1178,50820,1.4,92,0.073463
"2022-01-04 15:56:34,141",1179,50946,5.3,240,0.073399
"2022-01-04 15:56:41,959",1180,50982,0.8,67,0.07338
"2022-01-04 15:56:48,437",1181,51011,0.4,53,0.073365
"2022-01-04 15:57:01,583",1182,51073,2,113,0.073334
"2022-01-04 15:57:06,954",1183,51098,0.2,42,0.073321
"2022-01-04 15:57:11,999",1184,51120,0.1,42,0.073309
"2022-01-04 15:57:24,119",1185,51175,1.7,105,0.073281
"2022-01-04 15:57:29,121",1186,51198,0.1,42,0.073269
"2022-01-04 15:57:34,320",1187,51221,0.1,42,0.073257
"2022-01-04 15:57:39,355",1188,51244,0.1,42,0.073245
"2022-01-04 15:57:45,795",1189,51273,0.4,54,0.07323
"2022-01-04 15:57:54,844",1190,51314,1,78,0.073209
"2022-01-04 15:58:07,326",1191,51372,1.9,109,0.073179
"2022-01-04 15:58:22,348",1192,51443,2.5,131,0.073143
"2022-01-04 15:58:27,756",1193,51467,0.2,42,0.07313
"2022-01-04 15:58:33,128",1194,51491,0.2,43,0.073117
"2022-01-04 15:58:38,208",1195,51513,0.1,42,0.073105
"2022-01-04 15:58:43,209",1196,51535,0.1,42,0.073093
"2022-01-04 15:58:48,254",1197,51557,0.1,42,0.073081
"2022-01-04 15:58:53,310",1198,51579,0.1,42,0.073069
"2022-01-04 15:58:58,418",1199,51602,0.1,42,0.073057
"2022-01-04 15:59:05,502",1200,51634,0.6,59,0.07304
"2022-01-04 15:59:14,142",1201,51673,0.9,72,0.07302
"2022-01-04 15:59:22,327",1202,51712,0.9,70,0.073
"2022-01-04 15:59:37,491",1203,51785,2.6,130,0.072963
"2022-01-04 15:59:44,763",1204,51820,0.7,59,0.072945
"2022-01-04 15:59:49,838",1205,51843,0.1,42,0.072933
"2022-01-04 15:59:55,119",1206,51869,0.2,42,0.07292
"2022-01-04 16:00:00,572",1207,51893,0.2,42,0.072907
"2022-01-04 16:00:10,607",1208,51939,1.3,85,0.072883
"2022-01-04 16:00:21,768",1209,51990,1.5,97,0.072857
"2022-01-04 16:00:26,958",1210,52011,0,42,0.072846
"2022-01-04 16:00:37,347",1211,52060,1.4,90,0.072821
"2022-01-04 16:00:54,740",1212,52143,3.1,150,0.072779
"2022-01-04 16:01:00,744",1213,52169,0.3,50,0.072765
"2022-01-04 16:01:12,406",1214,52224,1.7,101,0.072737
"2022-01-04 16:01:36,852",1215,52335,4.5,216,0.072681
"2022-01-04 16:01:46,753",1216,52377,1.1,84,0.072659
"2022-01-04 16:01:53,327",1217,52408,0.5,53,0.072643
"2022-01-04 16:02:03,248",1218,52455,1.3,84,0.072619
"2022-01-04 16:02:15,496",1219,52513,1.9,104,0.072589
"2022-01-04 16:02:25,366",1220,52559,1.3,83,0.072565
"2022-01-04 16:02:31,954",1221,52589,0.5,55,0.072549
"2022-01-04 16:02:39,278",1222,52623,0.6,61,0.072532
"2022-01-04 16:02:47,313",1223,52659,0.8,69,0.072514
"2022-01-04 16:02:52,394",1224,52681,0.1,42,0.072502
"2022-01-04 16:03:03,110",1225,52729,1.4,89,0.072477
"2022-01-04 16:03:12,633",1226,52773,1.1,80,0.072455
"2022-01-04 16:03:19,831",1227,52806,0.6,59,0.072438
"2022-01-04 16:03:32,610",1228,52866,2,112,0.072407
"2022-01-04 16:03:40,818",1229,52904,0.9,70,0.072387
"2022-01-04 16:03:50,617",1230,52950,1.3,84,0.072363
"2022-01-04 16:03:58,042",1231,52984,0.7,60,0.072345
"2022-01-04 16:04:03,088",1232,53007,0.1,42,0.072333
"2022-01-04 16:04:08,475",1233,53032,0.2,42,0.07232
"2022-01-04 16:04:13,930",1234,53057,0.2,43,0.072307
"2022-01-04 16:04:24,067",1235,53103,1.2,86,0.072284
"2022-01-04 16:04:29,510",1236,53128,0.2,43,0.072271
"2022-01-04 16:04:34,558",1237,53151,0.1,42,0.072259
"2022-01-04 16:04:45,758",1238,53203,1.6,97,0.072232
"2022-01-04 16:04:52,382",1239,53233,0.5,56,0.072216
"2022-01-04 16:05:04,395",1240,53289,1.8,102,0.072187
"2022-01-04 16:05:21,801",1241,53372,3.1,150,0.072145
"2022-01-04 16:05:26,851",1242,53394,0.1,42,0.072133
"2022-01-04 16:05:31,905",1243,53416,0.1,42,0.072121
"2022-01-04 16:05:37,384",1244,53440,0.2,43,0.072108
"2022-01-04 16:05:42,685",1245,53462,0.1,42,0.072096
"2022-01-04 16:05:49,188",1246,53493,0.5,53,0.07208
"2022-01-04 16:05:56,549",1247,53527,0.7,63,0.072062
"2022-01-04 16:06:02,894",1248,53555,0.4,52,0.072047
"2022-01-04 16:06:11,242",1249,53594,0.9,72,0.072027
"2022-01-04 16:06:17,048",1250,53620,0.3,49,0.072013
"2022-01-04 16:06:42,854",1251,53743,5.1,226,0.071951
"2022-01-04 16:06:47,886",1252,53766,0.1,42,0.071939
"2022-01-04 16:06:52,943",1253,53788,0.1,42,0.071927
"2022-01-04 16:07:00,828",1254,53823,0.7,67,0.071909
"2022-01-04 16:07:06,075",1255,53847,0.2,42,0.071896
"2022-01-04 16:07:15,065",1256,53887,1,77,0.071875
"2022-01-04 16:07:28,135",1257,53948,2,112,0.071844
"2022-01-04 16:07:35,103",1258,53980,0.6,56,0.071827
"2022-01-04 16:07:40,104",1259,54002,0.1,42,0.071815
"2022-01-04 16:07:48,486",1260,54041,0.9,72,0.071795
"2022-01-04 16:07:59,590",1261,54091,1.5,94,0.071769
"2022-01-04 16:08:04,657",1262,54114,0.1,42,0.071757
"2022-01-04 16:08:11,050",1263,54142,0.4,52,0.071742
"2022-01-04 16:08:16,786",1264,54169,0.3,48,0.071728
"2022-01-04 16:08:22,877",1265,54196,0.3,48,0.071714
"2022-01-04 16:08:32,539",1266,54243,1.3,83,0.07169
"2022-01-04 16:08:44,947",1267,54303,1.9,108,0.07166
"2022-01-04 16:08:50,388",1268,54327,0.2,43,0.071647
"2022-01-04 16:09:05,366",1269,54398,2.5,130,0.071611
"2022-01-04 16:09:11,272",1270,54425,0.3,49,0.071597
"2022-01-04 16:09:25,057",1271,54491,2.2,120,0.071564
"2022-01-04 16:09:30,092",1272,54514,0.1,42,0.071552
"2022-01-04 16:09:40,819",1273,54562,1.3,91,0.071528
"2022-01-04 16:09:54,358",1274,54627,2.2,117,0.071496
"2022-01-04 16:10:11,125",1275,54703,2.8,147,0.071457
"2022-01-04 16:10:19,559",1276,54742,0.9,72,0.071437
"2022-01-04 16:10:36,672",1277,54822,2.9,150,0.071397
"2022-01-04 16:10:42,821",1278,54851,0.4,50,0.071382
"2022-01-04 16:10:50,368",1279,54886,0.7,63,0.071364
"2022-01-04 16:11:01,380",1280,54934,1.4,94,0.071339
"2022-01-04 16:11:30,857",1281,55076,6.1,259,0.071267
"2022-01-04 16:11:36,278",1282,55100,0.2,42,0.071254
"2022-01-04 16:11:54,372",1283,55182,3.1,157,0.071212
"2022-01-04 16:11:59,776",1284,55207,0.2,42,0.071199
"2022-01-04 16:12:05,314",1285,55232,0.2,43,0.071186
"2022-01-04 16:12:13,201",1286,55266,0.7,67,0.071168
"2022-01-04 16:12:22,690",1287,55307,1,76,0.071147
"2022-01-04 16:12:30,876",1288,55343,0.8,69,0.071128
"2022-01-04 16:12:36,874",1289,55370,0.3,51,0.071114
"2022-01-04 16:12:46,049",1290,55413,1.1,76,0.071092
"2022-01-04 16:12:51,183",1291,55435,0.1,42,0.07108
"2022-01-04 16:12:56,212",1292,55458,0.1,42,0.071068
"2022-01-04 16:13:01,197",1293,55480,0.1,42,0.071056
"2022-01-04 16:13:15,561",1294,55545,2.2,126,0.071023
"2022-01-04 16:13:22,642",1295,55575,0.5,60,0.071007
"2022-01-04 16:13:40,294",1296,55655,3,156,0.070966
"2022-01-04 16:13:52,156",1297,55711,1.8,103,0.070937
"2022-01-04 16:13:59,262",1298,55744,0.6,61,0.07092
"2022-01-04 16:14:06,374",1299,55776,0.6,57,0.070903
"2022-01-04 16:14:19,083",1300,55836,2,108,0.070872
"2022-01-04 16:14:28,631",1301,55881,1.2,83,0.070849
"2022-01-04 16:14:34,701",1302,55907,0.3,51,0.070835
"2022-01-04 16:14:43,850",1303,55950,1.1,79,0.070813
"2022-01-04 16:14:59,494",1304,56020,2.4,135,0.070778
"2022-01-04 16:15:09,617",1305,56065,1.2,87,0.070755
"2022-01-04 16:15:20,893",1306,56118,1.6,98,0.070728
"2022-01-04 16:15:25,906",1307,56141,0.1,42,0.070716
"2022-01-04 16:15:36,144",1308,56187,1.3,88,0.070692
"2022-01-04 16:15:42,688",1309,56218,0.5,55,0.070676
"2022-01-04 16:15:48,951",1310,56246,0.4,50,0.070661
"2022-01-04 16:15:54,332",1311,56271,0.2,43,0.070648
"2022-01-04 16:16:06,912",1312,56329,1.9,110,0.070618
"2022-01-04 16:16:13,740",1313,56359,0.5,58,0.070602
"2022-01-04 16:16:18,798",1314,56382,0.1,42,0.07059
"2022-01-04 16:16:31,161",1315,56438,1.8,105,0.070561
"2022-01-04 16:16:46,905",1316,56513,2.7,137,0.070524
"2022-01-04 16:16:55,416",1317,56552,0.9,72,0.070504
"2022-01-04 16:17:02,364",1318,56584,0.6,59,0.070487
"2022-01-04 16:17:07,698",1319,56609,0.2,43,0.070474
"2022-01-04 16:17:14,766",1320,56641,0.6,60,0.070457
"2022-01-04 16:17:20,214",1321,56666,0.2,42,0.070444
"2022-01-04 16:17:27,669",1322,56700,0.7,62,0.070426
"2022-01-04 16:17:37,177",1323,56742,1.1,81,0.070404
"2022-01-04 16:17:51,521",1324,56809,2.3,125,0.07037
"2022-01-04 16:17:56,839",1325,56833,0.2,42,0.070357
"2022-01-04 16:18:09,957",1326,56893,2,115,0.070326
"2022-01-04 16:18:23,269",1327,56956,2.1,114,0.070294
"2022-01-04 16:18:29,990",1328,56987,0.5,54,0.070278
"2022-01-04 16:18:35,429",1329,57011,0.2,43,0.070265
"2022-01-04 16:18:41,744",1330,57037,0.3,52,0.070251
"2022-01-04 16:18:52,119",1331,57081,1.1,87,0.070229
"2022-01-04 16:18:57,135",1332,57104,0.1,42,0.070217
"2022-01-04 16:19:06,569",1333,57144,1,80,0.070196
"2022-01-04 16:19:14,120",1334,57176,0.6,61,0.070179
"2022-01-04 16:19:20,527",1335,57205,0.4,54,0.070164
"2022-01-04 16:19:29,143",1336,57245,1,72,0.070143
"2022-01-04 16:19:39,569",1337,57293,1.4,88,0.070118
"2022-01-04 16:19:58,015",1338,57381,3.3,162,0.070074
"2022-01-04 16:20:11,260",1339,57444,2.1,113,0.070042
"2022-01-04 16:20:25,407",1340,57508,2.2,121,0.070009
"2022-01-04 16:20:32,307",1341,57541,0.6,59,0.069992
"2022-01-04 16:20:39,346",1342,57574,0.6,60,0.069975
"2022-01-04 16:20:50,114",1343,57626,1.5,93,0.069949
"2022-01-04 16:20:56,749",1344,57657,0.5,56,0.069933
"2022-01-04 16:21:08,390",1345,57711,1.7,99,0.069905
"2022-01-04 16:21:17,524",1346,57753,1.1,76,0.069883
"2022-01-04 16:21:23,386",1347,57780,0.3,49,0.069869
"2022-01-04 16:21:39,281",1348,57854,2.7,137,0.069831
"2022-01-04 16:21:46,053",1349,57882,0.4,57,0.069816
"2022-01-04 16:21:57,976",1350,57939,1.8,104,0.069787
"2022-01-04 16:22:12,236",1351,58008,2.4,122,0.069752
"2022-01-04 16:22:17,516",1352,58032,0.2,42,0.069739
"2022-01-04 16:22:24,363",1353,58062,0.5,58,0.069723
"2022-01-04 16:22:29,394",1354,58085,0.1,42,0.069711
"2022-01-04 16:22:47,241",1355,58169,3.2,157,0.069668
"2022-01-04 16:22:55,180",1356,58206,0.8,68,0.069649
"2022-01-04 16:23:02,252",1357,58239,0.6,60,0.069632
"2022-01-04 16:23:09,127",1358,58269,0.5,59,0.069616
"2022-01-04 16:23:17,956",1359,58309,1,74,0.069595
"2022-01-04 16:23:23,722",1360,58335,0.3,48,0.069581
"2022-01-04 16:23:36,008",1361,58393,1.9,105,0.069551
"2022-01-04 16:23:50,866",1362,58465,2.5,128,0.069516
"2022-01-04 16:23:57,378",1363,58495,0.5,52,0.0695
"2022-01-04 16:24:02,766",1364,58520,0.2,42,0.069487
"2022-01-04 16:24:15,700",1365,58581,2,112,0.069456
"2022-01-04 16:24:21,728",1366,58607,0.3,51,0.069442
"2022-01-04 16:24:26,956",1367,58629,0.1,42,0.06943
"2022-01-04 16:24:34,246",1368,58663,0.7,59,0.069412
"2022-01-04 16:24:41,938",1369,58700,0.8,65,0.069393
"2022-01-04 16:24:49,272",1370,58736,0.7,60,0.069375
"2022-01-04 16:25:12,294",1371,58844,4.4,203,0.06932
"2022-01-04 16:25:17,687",1372,58869,0.2,42,0.069307
"2022-01-04 16:25:27,235",1373,58913,1.2,83,0.069284
"2022-01-04 16:25:34,281",1374,58945,0.6,60,0.069267
"2022-01-04 16:25:40,092",1375,58971,0.3,48,0.069253
"2022-01-04 16:25:45,927",1376,58995,0.2,48,0.06924
"2022-01-04 16:25:50,946",1377,59018,0.1,42,0.069228
"2022-01-04 16:25:59,464",1378,59057,0.9,70,0.069208
"2022-01-04 16:26:04,870",1379,59081,0.2,42,0.069195
"2022-01-04 16:26:26,559",1380,59183,4.1,188,0.069143
"2022-01-04 16:26:32,296",1381,59209,0.3,48,0.069129
"2022-01-04 16:26:52,982",1382,59307,3.9,180,0.069079
"2022-01-04 16:27:01,945",1383,59347,1,78,0.069058
"2022-01-04 16:27:15,500",1384,59410,2.1,119,0.069026
"2022-01-04 16:27:27,424",1385,59466,1.8,103,0.068997
"2022-01-04 16:27:32,493",1386,59489,0.1,42,0.068985
"2022-01-04 16:27:42,445",1387,59536,1.3,86,0.068961
"2022-01-04 16:27:47,472",1388,59558,0.1,42,0.068949
"2022-01-04 16:27:59,190",1389,59613,1.7,99,0.068921
"2022-01-04 16:28:05,369",1390,59640,0.3,52,0.068907
"2022-01-04 16:28:12,901",1391,59674,0.7,64,0.068889
"2022-01-04 16:28:18,191",1392,59698,0.2,42,0.068876
"2022-01-04 16:28:24,490",1393,59724,0.3,52,0.068862
"2022-01-04 16:28:35,161",1394,59775,1.5,90,0.068836
"2022-01-04 16:28:44,268",1395,59819,1.1,78,0.068814
"2022-01-04 16:28:55,440",1396,59870,1.5,97,0.068788
"2022-01-04 16:29:01,998",1397,59901,0.5,54,0.068772
"2022-01-04 16:29:08,012",1398,59927,0.3,51,0.068758
"2022-01-04 16:29:15,315",1399,59961,0.7,60,0.06874
"2022-01-04 16:29:24,040",1400,60002,1,72,0.068719
"2022-01-04 16:29:45,511",1401,60100,3.9,185,0.068669
"2022-01-04 16:29:57,287",1402,60154,1.7,102,0.068641
"2022-01-04 16:30:08,739",1403,60208,1.7,100,0.068613
"2022-01-04 16:30:21,729",1404,60270,2.1,111,0.068581
"2022-01-04 16:30:31,263",1405,60314,1.2,81,0.068558
"2022-01-04 16:30:48,362",1406,60394,3,148,0.068518
"2022-01-04 16:30:55,792",1407,60429,0.7,62,0.0685
"2022-01-04 16:31:04,136",1408,60467,0.9,71,0.06848
"2022-01-04 16:31:17,121",1409,60527,2,111,0.068449
"2022-01-04 16:31:23,951",1410,60559,0.5,58,0.068433
"2022-01-04 16:31:37,229",1411,60622,2.1,113,0.068401
"2022-01-04 16:31:42,563",1412,60646,0.2,42,0.068388
"2022-01-04 16:31:54,467",1413,60702,1.8,101,0.068359
"2022-01-04 16:32:09,509",1414,60774,2.5,129,0.068323
"2022-01-04 16:32:14,943",1415,60799,0.2,42,0.06831
"2022-01-04 16:32:27,728",1416,60856,1.8,110,0.068281
"2022-01-04 16:32:37,143",1417,60901,1.2,78,0.068258
"2022-01-04 16:32:50,699",1418,60966,2.2,117,0.068225
"2022-01-04 16:32:56,872",1419,60994,0.4,52,0.06821
