Time,epoch,optimize,reward,score,epsilon
"2022-01-06 05:30:19,828",2461,95829,1.3,90,0.050191
"2022-01-06 05:30:28,982",2462,95869,1,79,0.05017
"2022-01-06 05:30:37,563",2463,95908,0.9,72,0.05015
"2022-01-06 05:30:45,697",2464,95945,0.8,67,0.050131
"2022-01-06 05:30:55,116",2465,95985,1,81,0.05011
"2022-01-06 05:31:00,668",2466,96010,0.2,44,0.050097
"2022-01-06 05:31:07,919",2467,96043,0.6,61,0.05008
"2022-01-06 05:31:17,784",2468,96086,1.1,85,0.050058
"2022-01-06 05:31:23,799",2469,96113,0.3,51,0.050044
"2022-01-06 05:31:31,564",2470,96148,0.7,63,0.050026
"2022-01-06 05:31:45,271",2471,96210,2,114,0.049995
"2022-01-06 05:31:51,850",2472,96241,0.5,55,0.049979
"2022-01-06 05:31:57,653",2473,96267,0.3,49,0.049965
"2022-01-06 05:32:03,851",2474,96294,0.3,52,0.049951
"2022-01-06 05:32:23,978",2475,96387,3.6,177,0.049904
"2022-01-06 05:32:32,671",2476,96426,0.9,74,0.049884
"2022-01-06 05:32:50,822",2477,96507,3,157,0.049843
"2022-01-06 05:32:56,683",2478,96531,0.2,49,0.04983
"2022-01-06 05:33:07,477",2479,96579,1.3,93,0.049806
"2022-01-06 05:33:15,089",2480,96615,0.7,62,0.049788
"2022-01-06 05:33:22,719",2481,96650,0.7,63,0.04977
"2022-01-06 05:33:28,949",2482,96678,0.4,51,0.049755
"2022-01-06 05:33:48,715",2483,96771,3.6,171,0.049708
"2022-01-06 05:33:55,131",2484,96800,0.4,51,0.049693
"2022-01-06 05:34:10,359",2485,96871,2.5,130,0.049657
"2022-01-06 05:34:27,428",2486,96948,2.8,144,0.049618
"2022-01-06 05:34:38,883",2487,97000,1.6,97,0.049591
"2022-01-06 05:34:46,018",2488,97032,0.6,61,0.049574
"2022-01-06 05:34:55,198",2489,97072,1,79,0.049553
"2022-01-06 05:35:06,974",2490,97125,1.6,102,0.049527
"2022-01-06 05:35:14,469",2491,97158,0.6,62,0.04951
"2022-01-06 05:35:20,876",2492,97187,0.4,51,0.049495
"2022-01-06 05:35:26,390",2493,97211,0.2,43,0.049482
"2022-01-06 05:35:33,689",2494,97244,0.6,59,0.049465
"2022-01-06 05:35:43,230",2495,97287,1.1,79,0.049443
"2022-01-06 05:35:48,252",2496,97308,0,42,0.049432
"2022-01-06 05:35:55,367",2497,97340,0.6,61,0.049415
"2022-01-06 05:36:05,077",2498,97386,1.2,83,0.049392
"2022-01-06 05:36:11,572",2499,97414,0.4,52,0.049377
"2022-01-06 05:36:21,610",2500,97458,1.2,84,0.049354
"2022-01-06 05:36:28,812",2501,97491,0.6,60,0.049337
"2022-01-06 05:36:36,691",2502,97525,0.7,67,0.049319
"2022-01-06 05:36:42,144",2503,97549,0.2,43,0.049306
"2022-01-06 05:36:47,815",2504,97573,0.2,48,0.049293
"2022-01-06 05:36:53,989",2505,97600,0.3,50,0.049279
"2022-01-06 05:37:01,770",2506,97635,0.7,66,0.049261
"2022-01-06 05:37:08,222",2507,97662,0.3,54,0.049247
"2022-01-06 05:37:15,587",2508,97696,0.7,63,0.049229
"2022-01-06 05:37:29,275",2509,97758,2.1,117,0.049197
"2022-01-06 05:37:41,170",2510,97813,1.7,103,0.049169
"2022-01-06 05:37:50,084",2511,97853,1,76,0.049148
"2022-01-06 05:38:11,910",2512,97954,4,193,0.049097
"2022-01-06 05:38:17,969",2513,97981,0.3,50,0.049083
"2022-01-06 05:38:25,255",2514,98014,0.6,62,0.049066
"2022-01-06 05:38:31,337",2515,98038,0.2,51,0.049053
"2022-01-06 05:38:41,310",2516,98084,1.3,84,0.049029
"2022-01-06 05:38:48,474",2517,98117,0.6,59,0.049012
"2022-01-06 05:38:55,645",2518,98149,0.6,58,0.048995
"2022-01-06 05:39:05,908",2519,98195,1.3,87,0.048971
"2022-01-06 05:39:12,326",2520,98223,0.4,52,0.048956
"2022-01-06 05:39:25,162",2521,98282,1.9,111,0.048926
"2022-01-06 05:39:32,793",2522,98316,0.7,64,0.048908
"2022-01-06 05:39:41,063",2523,98352,0.8,71,0.048889
"2022-01-06 05:39:46,117",2524,98373,0,42,0.048878
"2022-01-06 05:39:54,230",2525,98408,0.7,67,0.04886
"2022-01-06 05:40:22,178",2526,98539,5.5,247,0.048794
"2022-01-06 05:40:30,371",2527,98576,0.8,68,0.048775
"2022-01-06 05:40:38,467",2528,98612,0.8,68,0.048756
"2022-01-06 05:40:45,253",2529,98644,0.5,55,0.04874
"2022-01-06 05:40:56,966",2530,98698,1.6,99,0.048713
"2022-01-06 05:41:03,486",2531,98726,0.4,54,0.048698
"2022-01-06 05:41:10,994",2532,98758,0.6,61,0.048681
"2022-01-06 05:41:17,803",2533,98789,0.5,58,0.048665
"2022-01-06 05:41:34,585",2534,98866,2.8,145,0.048626
"2022-01-06 05:41:40,794",2535,98894,0.4,49,0.048611
"2022-01-06 05:41:48,498",2536,98928,0.7,66,0.048593
"2022-01-06 05:42:01,774",2537,98989,2,113,0.048562
"2022-01-06 05:42:07,424",2538,99014,0.2,47,0.04855
"2022-01-06 05:42:17,935",2539,99062,1.3,88,0.048526
"2022-01-06 05:42:31,116",2540,99120,1.8,115,0.048497
"2022-01-06 05:42:46,204",2541,99188,2.4,133,0.048462
"2022-01-06 05:42:53,057",2542,99219,0.5,58,0.048446
"2022-01-06 05:43:01,879",2543,99257,0.9,76,0.048426
"2022-01-06 05:43:09,071",2544,99290,0.6,59,0.048409
"2022-01-06 05:43:17,390",2545,99327,0.8,71,0.04839
"2022-01-06 05:43:23,350",2546,99354,0.3,50,0.048376
"2022-01-06 05:43:29,466",2547,99381,0.3,51,0.048362
"2022-01-06 05:43:39,966",2548,99430,1.4,91,0.048337
"2022-01-06 05:43:53,622",2549,99493,2,117,0.048306
"2022-01-06 05:44:04,445",2550,99545,1.5,93,0.04828
"2022-01-06 05:44:10,806",2551,99575,0.4,51,0.048265
"2022-01-06 05:44:20,425",2552,99620,1.2,81,0.048242
"2022-01-06 05:44:33,465",2553,99679,1.9,111,0.048212
"2022-01-06 05:44:54,175",2554,99773,3.7,183,0.048164
"2022-01-06 05:45:01,241",2555,99804,0.5,58,0.048148
"2022-01-06 05:45:10,531",2556,99844,1,80,0.048127
"2022-01-06 05:45:23,843",2557,99904,2,116,0.048096
"2022-01-06 05:45:31,331",2558,99938,0.7,64,0.048078
"2022-01-06 05:45:44,970",2559,100000,2.1,116,0.048046
"2022-01-06 05:45:58,536",2560,100063,2.1,118,0.048014
"2022-01-06 05:46:05,292",2561,100094,0.5,55,0.047998
"2022-01-06 05:46:14,304",2562,100134,1,78,0.047977
"2022-01-06 05:46:25,585",2563,100183,1.4,98,0.047952
"2022-01-06 05:46:34,629",2564,100222,0.9,75,0.047932
"2022-01-06 05:46:55,305",2565,100319,3.8,180,0.047883
"2022-01-06 05:47:14,093",2566,100406,3.3,163,0.047839
"2022-01-06 05:47:19,119",2567,100429,0.1,42,0.047827
"2022-01-06 05:47:35,757",2568,100503,2.7,143,0.047789
"2022-01-06 05:47:43,047",2569,100536,0.6,59,0.047772
"2022-01-06 05:48:08,252",2570,100652,4.8,220,0.047713
"2022-01-06 05:48:15,649",2571,100685,0.6,60,0.047696
"2022-01-06 05:48:25,706",2572,100732,1.3,85,0.047672
"2022-01-06 05:48:32,076",2573,100760,0.4,51,0.047657
"2022-01-06 05:48:46,572",2574,100825,2.2,127,0.047624
"2022-01-06 05:48:53,039",2575,100854,0.4,52,0.047609
"2022-01-06 05:49:00,821",2576,100889,0.7,64,0.047591
"2022-01-06 05:49:08,249",2577,100921,0.6,60,0.047574
"2022-01-06 05:49:14,368",2578,100948,0.3,49,0.04756
"2022-01-06 05:49:23,118",2579,100987,0.9,72,0.047541
"2022-01-06 05:49:31,773",2580,101026,0.9,72,0.047521
"2022-01-06 05:49:47,839",2581,101102,2.7,141,0.047483
"2022-01-06 05:49:53,874",2582,101129,0.3,51,0.047469
"2022-01-06 05:50:00,208",2583,101157,0.4,51,0.047454
"2022-01-06 05:50:06,646",2584,101186,0.4,53,0.047439
"2022-01-06 05:50:15,222",2585,101224,0.9,73,0.047419
"2022-01-06 05:50:29,744",2586,101291,2.3,125,0.047385
"2022-01-06 05:50:34,765",2587,101312,0,42,0.047374
"2022-01-06 05:50:41,196",2588,101339,0.3,52,0.04736
"2022-01-06 05:50:46,669",2589,101363,0.2,43,0.047347
"2022-01-06 05:51:01,710",2590,101433,2.4,130,0.047312
"2022-01-06 05:51:08,070",2591,101461,0.4,52,0.047297
"2022-01-06 05:51:25,067",2592,101540,2.9,149,0.047257
"2022-01-06 05:51:31,379",2593,101569,0.4,52,0.047242
"2022-01-06 05:51:57,466",2594,101688,4.9,228,0.047182
"2022-01-06 05:52:04,773",2595,101721,0.6,59,0.047165
"2022-01-06 05:52:09,899",2596,101744,0.1,42,0.047153
"2022-01-06 05:52:20,106",2597,101791,1.3,86,0.047129
"2022-01-06 05:52:26,283",2598,101820,0.4,49,0.047114
"2022-01-06 05:52:33,958",2599,101855,0.7,62,0.047096
"2022-01-06 05:52:39,045",2600,101877,0.1,42,0.047084
"2022-01-06 05:52:44,267",2601,101900,0.1,42,0.047072
"2022-01-06 05:52:51,376",2602,101933,0.6,57,0.047055
"2022-01-06 05:53:01,766",2603,101981,1.3,89,0.047031
"2022-01-06 05:53:09,621",2604,102017,0.7,64,0.047013
"2022-01-06 05:53:42,833",2605,102171,6.6,292,0.046936
"2022-01-06 05:53:54,130",2606,102223,1.5,96,0.04691
"2022-01-06 05:54:21,544",2607,102345,5.1,243,0.046848
"2022-01-06 05:54:28,036",2608,102374,0.4,55,0.046833
"2022-01-06 05:54:44,287",2609,102447,2.6,141,0.046796
"2022-01-06 05:55:00,866",2610,102524,2.8,142,0.046757
"2022-01-06 05:55:07,309",2611,102552,0.4,54,0.046742
"2022-01-06 05:55:13,730",2612,102581,0.4,52,0.046727
"2022-01-06 05:55:32,074",2613,102667,3.2,162,0.046684
"2022-01-06 05:55:54,957",2614,102771,4.2,202,0.046631
"2022-01-06 05:56:05,878",2615,102820,1.4,93,0.046606
"2022-01-06 05:56:19,684",2616,102882,2.1,118,0.046574
"2022-01-06 05:56:26,526",2617,102912,0.5,55,0.046558
"2022-01-06 05:56:33,375",2618,102942,0.5,58,0.046543
"2022-01-06 05:56:44,018",2619,102990,1.4,90,0.046518
"2022-01-06 05:56:50,451",2620,103018,0.4,53,0.046503
"2022-01-06 05:57:07,646",2621,103097,2.9,151,0.046463
"2022-01-06 05:57:17,563",2622,103142,1.2,83,0.04644
"2022-01-06 05:57:24,704",2623,103173,0.5,59,0.046424
"2022-01-06 05:57:36,150",2624,103223,1.5,100,0.046398
"2022-01-06 05:57:51,145",2625,103290,2.3,130,0.046364
"2022-01-06 05:58:01,087",2626,103335,1.2,83,0.046341
"2022-01-06 05:58:10,203",2627,103376,1,75,0.04632
"2022-01-06 05:58:21,594",2628,103427,1.5,96,0.046294
"2022-01-06 05:58:40,401",2629,103513,3.2,166,0.046251
"2022-01-06 05:59:01,033",2630,103608,3.7,180,0.046203
"2022-01-06 05:59:06,456",2631,103632,0.2,42,0.04619
"2022-01-06 05:59:17,232",2632,103681,1.4,91,0.046165
"2022-01-06 05:59:24,879",2633,103717,0.7,66,0.046147
"2022-01-06 05:59:39,946",2634,103785,2.4,130,0.046112
"2022-01-06 05:59:46,595",2635,103814,0.4,53,0.046097
"2022-01-06 05:59:59,504",2636,103872,1.9,113,0.046067
"2022-01-06 06:00:05,375",2637,103896,0.2,49,0.046054
"2022-01-06 06:00:15,792",2638,103945,1.4,88,0.046029
"2022-01-06 06:00:31,098",2639,104014,2.4,133,0.045994
"2022-01-06 06:00:49,582",2640,104099,3.2,160,0.045951
"2022-01-06 06:01:04,168",2641,104168,2.3,127,0.045917
"2022-01-06 06:01:12,492",2642,104206,0.8,70,0.045898
"2022-01-06 06:01:19,441",2643,104237,0.5,55,0.045882
"2022-01-06 06:01:26,458",2644,104266,0.4,57,0.045867
"2022-01-06 06:01:31,863",2645,104290,0.2,42,0.045854
"2022-01-06 06:02:06,696",2646,104453,7.1,308,0.045772
"2022-01-06 06:02:11,864",2647,104475,0.1,42,0.04576
"2022-01-06 06:02:23,135",2648,104526,1.5,95,0.045734
"2022-01-06 06:02:28,463",2649,104549,0.1,42,0.045722
"2022-01-06 06:02:44,455",2650,104621,2.6,138,0.045685
"2022-01-06 06:02:55,677",2651,104671,1.5,96,0.045659
"2022-01-06 06:03:04,133",2652,104709,0.9,70,0.045639
"2022-01-06 06:03:20,772",2653,104786,2.8,143,0.0456
"2022-01-06 06:03:43,133",2654,104889,4.1,196,0.045549
"2022-01-06 06:03:48,988",2655,104914,0.2,48,0.045536
"2022-01-06 06:03:55,623",2656,104943,0.4,56,0.045521
"2022-01-06 06:04:06,840",2657,104994,1.5,98,0.045495
"2022-01-06 06:04:14,212",2658,105025,0.5,61,0.045479
"2022-01-06 06:04:20,295",2659,105052,0.3,51,0.045465
"2022-01-06 06:04:35,512",2660,105123,2.5,131,0.045429
"2022-01-06 06:04:40,610",2661,105147,0.1,42,0.045417
"2022-01-06 06:04:47,462",2662,105178,0.5,55,0.045401
"2022-01-06 06:04:53,569",2663,105204,0.3,52,0.045387
"2022-01-06 06:05:00,217",2664,105233,0.4,53,0.045372
"2022-01-06 06:05:12,342",2665,105288,1.7,103,0.045344
"2022-01-06 06:05:19,526",2666,105321,0.6,58,0.045327
"2022-01-06 06:05:30,202",2667,105368,1.3,89,0.045303
"2022-01-06 06:05:40,440",2668,105415,1.3,86,0.045279
"2022-01-06 06:05:46,353",2669,105441,0.3,50,0.045265
"2022-01-06 06:05:54,734",2670,105478,0.8,72,0.045246
"2022-01-06 06:06:09,089",2671,105545,2.3,123,0.045212
"2022-01-06 06:06:16,920",2672,105580,0.7,64,0.045194
"2022-01-06 06:06:32,826",2673,105651,2.5,140,0.045158
"2022-01-06 06:06:40,638",2674,105686,0.7,64,0.04514
"2022-01-06 06:06:51,394",2675,105732,1.3,92,0.045116
"2022-01-06 06:06:57,724",2676,105760,0.4,51,0.045101
"2022-01-06 06:07:06,309",2677,105801,0.9,71,0.045081
"2022-01-06 06:07:25,447",2678,105890,3.4,169,0.045036
"2022-01-06 06:07:31,763",2679,105918,0.4,52,0.045021
"2022-01-06 06:07:38,215",2680,105947,0.4,52,0.045006
"2022-01-06 06:07:48,238",2681,105991,1.2,84,0.044983
"2022-01-06 06:07:54,755",2682,106019,0.4,55,0.044968
"2022-01-06 06:08:02,560",2683,106054,0.7,64,0.04495
"2022-01-06 06:08:15,040",2684,106108,1.7,108,0.044922
"2022-01-06 06:08:25,672",2685,106156,1.4,91,0.044897
"2022-01-06 06:08:38,865",2686,106216,2,112,0.044866
"2022-01-06 06:08:52,187",2687,106277,2,114,0.044835
"2022-01-06 06:09:05,505",2688,106338,2,116,0.044804
"2022-01-06 06:09:11,696",2689,106365,0.3,50,0.04479
"2022-01-06 06:09:24,232",2690,106422,1.8,109,0.044761
"2022-01-06 06:09:31,597",2691,106453,0.5,61,0.044745
"2022-01-06 06:09:37,106",2692,106478,0.2,43,0.044732
"2022-01-06 06:09:49,702",2693,106536,1.9,107,0.044702
"2022-01-06 06:10:02,639",2694,106596,2,113,0.044671
"2022-01-06 06:10:08,673",2695,106623,0.3,48,0.044657
"2022-01-06 06:10:22,777",2696,106688,2.2,121,0.044624
"2022-01-06 06:10:32,972",2697,106735,1.3,86,0.0446
"2022-01-06 06:10:53,726",2698,106826,3.5,181,0.044555
"2022-01-06 06:11:04,452",2699,106876,1.4,92,0.04453
"2022-01-06 06:11:15,598",2700,106926,1.5,94,0.044504
"2022-01-06 06:11:23,265",2701,106961,0.7,63,0.044486
"2022-01-06 06:11:34,462",2702,107012,1.5,97,0.04446
"2022-01-06 06:11:41,285",2703,107042,0.5,55,0.044444
"2022-01-06 06:11:57,873",2704,107117,2.7,144,0.044406
"2022-01-06 06:12:03,176",2705,107139,0.1,42,0.044394
"2022-01-06 06:12:13,262",2706,107182,1.1,87,0.044372
"2022-01-06 06:12:21,543",2707,107221,0.9,71,0.044352
"2022-01-06 06:12:27,881",2708,107250,0.4,51,0.044337
"2022-01-06 06:12:37,689",2709,107295,1.2,85,0.044314
"2022-01-06 06:12:43,450",2710,107320,0.2,48,0.044301
"2022-01-06 06:12:50,837",2711,107353,0.6,61,0.044284
"2022-01-06 06:12:57,262",2712,107381,0.4,52,0.044269
"2022-01-06 06:13:05,386",2713,107417,0.8,66,0.04425
"2022-01-06 06:13:11,452",2714,107444,0.3,48,0.044236
"2022-01-06 06:13:18,053",2715,107473,0.4,53,0.044221
"2022-01-06 06:13:30,145",2716,107526,1.6,104,0.044194
"2022-01-06 06:13:38,605",2717,107562,0.8,71,0.044175
"2022-01-06 06:13:45,742",2718,107595,0.6,59,0.044158
"2022-01-06 06:13:51,156",2719,107620,0.2,42,0.044145
"2022-01-06 06:13:57,659",2720,107648,0.4,55,0.04413
"2022-01-06 06:14:10,874",2721,107706,1.9,115,0.0441
"2022-01-06 06:14:16,040",2722,107729,0.1,42,0.044088
"2022-01-06 06:14:35,725",2723,107820,3.5,173,0.044042
"2022-01-06 06:14:42,060",2724,107848,0.4,51,0.044027
"2022-01-06 06:14:48,543",2725,107877,0.4,52,0.044012
"2022-01-06 06:14:53,884",2726,107900,0.1,42,0.044
"2022-01-06 06:15:04,804",2727,107947,1.3,92,0.043976
"2022-01-06 06:15:27,397",2728,108055,4.3,198,0.043922
"2022-01-06 06:15:38,986",2729,108108,1.6,99,0.043895
"2022-01-06 06:15:58,229",2730,108196,3.4,167,0.04385
"2022-01-06 06:16:10,466",2731,108248,1.6,107,0.043823
"2022-01-06 06:16:33,262",2732,108352,4.2,200,0.04377
"2022-01-06 06:16:47,851",2733,108419,2.3,128,0.043736
"2022-01-06 06:17:03,649",2734,108492,2.6,136,0.043699
"2022-01-06 06:17:15,736",2735,108547,1.7,102,0.043671
"2022-01-06 06:17:22,508",2736,108578,0.5,55,0.043655
"2022-01-06 06:17:28,588",2737,108605,0.3,48,0.043641
"2022-01-06 06:17:46,661",2738,108687,3,156,0.0436
"2022-01-06 06:17:59,317",2739,108746,1.9,107,0.04357
"2022-01-06 06:18:15,641",2740,108818,2.6,140,0.043534
"2022-01-06 06:18:24,658",2741,108859,1,75,0.043513
"2022-01-06 06:18:37,036",2742,108913,1.7,105,0.043485
"2022-01-06 06:18:47,970",2743,108962,1.4,92,0.04346
"2022-01-06 06:18:53,207",2744,108985,0.1,42,0.043448
"2022-01-06 06:18:59,236",2745,109010,0.2,51,0.043435
"2022-01-06 06:19:11,526",2746,109067,1.8,106,0.043406
"2022-01-06 06:19:23,271",2747,109121,1.7,102,0.043378
"2022-01-06 06:19:28,239",2748,109143,0.1,42,0.043366
"2022-01-06 06:19:36,393",2749,109180,0.8,69,0.043347
"2022-01-06 06:19:59,025",2750,109285,4.2,200,0.043294
"2022-01-06 06:20:05,549",2751,109314,0.4,53,0.043279
"2022-01-06 06:20:15,473",2752,109359,1.2,83,0.043256
"2022-01-06 06:20:27,691",2753,109414,1.7,104,0.043228
"2022-01-06 06:20:40,326",2754,109473,1.9,108,0.043198
"2022-01-06 06:21:13,035",2755,109622,6.4,289,0.043123
"2022-01-06 06:21:19,859",2756,109652,0.5,58,0.043107
"2022-01-06 06:21:29,836",2757,109697,1.2,84,0.043084
"2022-01-06 06:21:38,796",2758,109736,0.9,76,0.043064
"2022-01-06 06:21:47,180",2759,109775,0.9,72,0.043044
"2022-01-06 06:21:59,723",2760,109832,1.8,106,0.043015
"2022-01-06 06:22:05,105",2761,109855,0.1,42,0.043003
"2022-01-06 06:22:14,099",2762,109895,1,75,0.042982
"2022-01-06 06:22:23,153",2763,109936,1,78,0.042961
"2022-01-06 06:22:40,814",2764,110017,3,152,0.04292
"2022-01-06 06:22:57,952",2765,110092,2.7,144,0.042882
"2022-01-06 06:23:04,737",2766,110123,0.5,55,0.042866
"2022-01-06 06:23:15,527",2767,110171,1.4,91,0.042841
"2022-01-06 06:23:22,730",2768,110204,0.6,59,0.042824
"2022-01-06 06:23:29,346",2769,110235,0.5,54,0.042808
"2022-01-06 06:23:56,088",2770,110357,5.1,235,0.042746
"2022-01-06 06:24:09,833",2771,110418,2,121,0.042715
"2022-01-06 06:24:16,657",2772,110448,0.5,57,0.042699
"2022-01-06 06:24:22,574",2773,110474,0.2,50,0.042686
"2022-01-06 06:24:27,975",2774,110498,0.2,43,0.042673
"2022-01-06 06:24:35,563",2775,110532,0.7,63,0.042655
"2022-01-06 06:24:49,056",2776,110592,2,118,0.042624
"2022-01-06 06:25:12,188",2777,110699,4.3,202,0.04257
"2022-01-06 06:25:25,496",2778,110760,2,116,0.04254
"2022-01-06 06:25:35,894",2779,110807,1.3,88,0.042516
"2022-01-06 06:25:41,004",2780,110828,0,42,0.042505
"2022-01-06 06:25:48,169",2781,110861,0.6,58,0.042488
"2022-01-06 06:25:54,190",2782,110888,0.3,51,0.042474
"2022-01-06 06:26:07,292",2783,110948,1.9,112,0.042444
"2022-01-06 06:26:14,923",2784,110983,0.7,63,0.042426
"2022-01-06 06:26:22,590",2785,111018,0.7,65,0.042408
"2022-01-06 06:26:32,591",2786,111064,1.3,84,0.042384
"2022-01-06 06:26:57,159",2787,111176,4.6,216,0.042327
"2022-01-06 06:27:03,846",2788,111205,0.4,54,0.042312
"2022-01-06 06:27:13,988",2789,111251,1.3,87,0.042288
"2022-01-06 06:27:20,444",2790,111279,0.4,52,0.042273
"2022-01-06 06:27:43,048",2791,111384,4.2,200,0.04222
"2022-01-06 06:27:58,154",2792,111452,2.4,130,0.042185
"2022-01-06 06:28:04,636",2793,111481,0.4,51,0.04217
"2022-01-06 06:28:16,040",2794,111530,1.4,99,0.042145
"2022-01-06 06:28:21,176",2795,111550,0,42,0.042134
"2022-01-06 06:28:33,457",2796,111607,1.8,104,0.042105
"2022-01-06 06:28:41,436",2797,111643,0.8,69,0.042086
"2022-01-06 06:29:02,741",2798,111742,3.9,186,0.042036
"2022-01-06 06:29:20,341",2799,111823,3,152,0.041995
"2022-01-06 06:29:35,013",2800,111890,2.3,128,0.041961
"2022-01-06 06:29:40,166",2801,111910,0,42,0.04195
"2022-01-06 06:29:45,359",2802,111933,0.1,42,0.041938
"2022-01-06 06:29:55,795",2803,111981,1.4,89,0.041913
"2022-01-06 06:30:04,395",2804,112020,0.9,74,0.041893
"2022-01-06 06:30:12,294",2805,112057,0.8,66,0.041874
"2022-01-06 06:30:30,501",2806,112140,3.1,158,0.041832
"2022-01-06 06:30:45,677",2807,112209,2.4,132,0.041797
"2022-01-06 06:30:57,626",2808,112262,1.6,104,0.04177
"2022-01-06 06:31:06,439",2809,112298,0.8,76,0.041751
"2022-01-06 06:31:35,651",2810,112435,5.8,257,0.041682
"2022-01-06 06:31:46,159",2811,112484,1.4,89,0.041657
"2022-01-06 06:31:56,503",2812,112531,1.3,90,0.041633
"2022-01-06 06:32:14,152",2813,112612,3,154,0.041592
"2022-01-06 06:32:19,583",2814,112635,0.1,42,0.04158
"2022-01-06 06:32:59,230",2815,112817,8.1,353,0.041489
"2022-01-06 06:33:06,950",2816,112852,0.7,64,0.041471
"2022-01-06 06:33:11,993",2817,112875,0.1,42,0.041459
"2022-01-06 06:33:17,336",2818,112898,0.1,42,0.041447
"2022-01-06 06:33:26,400",2819,112938,1,78,0.041426
"2022-01-06 06:33:33,872",2820,112971,0.6,64,0.041409
"2022-01-06 06:33:54,326",2821,113064,3.6,177,0.041362
"2022-01-06 06:34:25,018",2822,113207,6.1,270,0.04129
"2022-01-06 06:34:31,483",2823,113236,0.4,52,0.041275
"2022-01-06 06:34:43,109",2824,113288,1.6,98,0.041248
"2022-01-06 06:35:02,173",2825,113375,3.2,166,0.041205
"2022-01-06 06:35:19,262",2826,113453,2.9,150,0.041165
"2022-01-06 06:35:28,612",2827,113496,1.1,78,0.041143
"2022-01-06 06:35:47,346",2828,113582,3.2,165,0.0411
"2022-01-06 06:35:56,592",2829,113623,1,77,0.041079
"2022-01-06 06:36:07,887",2830,113675,1.5,95,0.041053
"2022-01-06 06:36:18,387",2831,113722,1.3,88,0.041029
"2022-01-06 06:36:27,339",2832,113761,0.9,74,0.041009
"2022-01-06 06:36:34,160",2833,113792,0.5,58,0.040993
"2022-01-06 06:36:41,117",2834,113823,0.5,58,0.040977
"2022-01-06 06:36:53,486",2835,113879,1.7,104,0.040949
"2022-01-06 06:37:08,364",2836,113947,2.4,128,0.040914
"2022-01-06 06:37:35,167",2837,114070,5.1,235,0.040852
"2022-01-06 06:37:41,961",2838,114099,0.4,52,0.040837
"2022-01-06 06:37:48,918",2839,114129,0.5,56,0.040821
"2022-01-06 06:37:55,526",2840,114157,0.4,53,0.040806
"2022-01-06 06:38:26,530",2841,114302,6.2,275,0.040733
"2022-01-06 06:38:34,766",2842,114340,0.8,68,0.040714
"2022-01-06 06:38:39,873",2843,114363,0.1,42,0.040702
"2022-01-06 06:38:45,099",2844,114386,0.1,42,0.04069
"2022-01-06 06:38:51,536",2845,114415,0.4,51,0.040675
"2022-01-06 06:39:22,571",2846,114560,6.1,273,0.040603
"2022-01-06 06:39:31,084",2847,114599,0.9,70,0.040583
"2022-01-06 06:39:40,301",2848,114640,1,76,0.040562
"2022-01-06 06:39:47,156",2849,114671,0.5,59,0.040547
"2022-01-06 06:40:03,620",2850,114747,2.7,143,0.040509
"2022-01-06 06:40:11,729",2851,114782,0.7,67,0.040491
"2022-01-06 06:40:16,928",2852,114805,0.1,42,0.040479
"2022-01-06 06:40:23,823",2853,114834,0.4,58,0.040464
"2022-01-06 06:40:29,574",2854,114859,0.2,48,0.040451
"2022-01-06 06:40:34,642",2855,114882,0.1,42,0.040439
"2022-01-06 06:40:40,968",2856,114912,0.4,50,0.040424
"2022-01-06 06:40:49,125",2857,114949,0.8,67,0.040405
"2022-01-06 06:40:57,248",2858,114985,0.8,67,0.040386
"2022-01-06 06:41:06,659",2859,115027,1.1,79,0.040364
"2022-01-06 06:41:13,101",2860,115055,0.4,53,0.040349
"2022-01-06 06:41:19,067",2861,115082,0.3,50,0.040335
"2022-01-06 06:41:42,467",2862,115189,4.3,204,0.040281
"2022-01-06 06:41:56,405",2863,115250,2,122,0.04025
"2022-01-06 06:42:09,329",2864,115309,1.9,110,0.04022
"2022-01-06 06:42:23,197",2865,115373,2.1,118,0.040188
"2022-01-06 06:42:39,027",2866,115446,2.6,139,0.040151
"2022-01-06 06:42:49,414",2867,115492,1.3,90,0.040127
"2022-01-06 06:42:55,904",2868,115520,0.4,52,0.040112
"2022-01-06 06:43:02,785",2869,115551,0.5,55,0.040096
"2022-01-06 06:43:08,181",2870,115573,0.1,43,0.040084
"2022-01-06 06:43:18,482",2871,115622,1.4,89,0.040059
"2022-01-06 06:43:27,882",2872,115665,1.1,79,0.040037
"2022-01-06 06:43:35,135",2873,115697,0.6,59,0.04002
"2022-01-06 06:43:41,521",2874,115726,0.4,54,0.040005
"2022-01-06 06:43:50,883",2875,115768,1.1,78,0.039983
"2022-01-06 06:43:57,276",2876,115797,0.4,51,0.039968
"2022-01-06 06:44:04,969",2877,115832,0.7,63,0.03995
"2022-01-06 06:44:15,067",2878,115877,1.2,85,0.039927
"2022-01-06 06:44:22,651",2879,115910,0.6,61,0.03991
"2022-01-06 06:44:31,964",2880,115951,1,77,0.039889
"2022-01-06 06:44:43,064",2881,116001,1.5,96,0.039863
"2022-01-06 06:44:53,882",2882,116050,1.4,91,0.039838
"2022-01-06 06:45:06,618",2883,116109,1.9,110,0.039808
"2022-01-06 06:45:17,081",2884,116156,1.3,89,0.039784
"2022-01-06 06:45:32,779",2885,116224,2.4,137,0.039749
