Time,epoch,optimize,reward,score,epsilon
"2022-01-06 15:01:45,453",1398,34959,0,42,0.081152
"2022-01-06 15:01:52,861",1399,34988,0.4,59,0.081137
"2022-01-06 15:01:58,247",1400,35008,0,42,0.081126
"2022-01-06 15:02:03,814",1401,35028,0,42,0.081115
"2022-01-06 15:02:11,203",1402,35057,0.4,60,0.0811
"2022-01-06 15:02:16,698",1403,35077,0,42,0.081089
"2022-01-06 15:02:23,688",1404,35104,0.3,59,0.081075
"2022-01-06 15:02:31,093",1405,35132,0.4,59,0.08106
"2022-01-06 15:02:36,758",1406,35153,0,44,0.081049
"2022-01-06 15:02:43,670",1407,35179,0.3,58,0.081035
"2022-01-06 15:02:49,643",1408,35203,0.1,49,0.081023
"2022-01-06 15:02:54,985",1409,35223,0,42,0.081012
"2022-01-06 15:03:00,968",1410,35245,0.1,49,0.081
"2022-01-06 15:03:07,428",1411,35269,0.2,52,0.080987
"2022-01-06 15:03:14,456",1412,35295,0.3,59,0.080973
"2022-01-06 15:03:22,407",1413,35325,0.5,64,0.080957
"2022-01-06 15:03:27,838",1414,35346,0,42,0.080946
"2022-01-06 15:03:35,123",1415,35374,0.4,57,0.080931
"2022-01-06 15:03:41,950",1416,35398,0.2,53,0.080918
"2022-01-06 15:03:49,932",1417,35428,0.5,63,0.080902
"2022-01-06 15:03:55,111",1418,35447,-0.1,42,0.080892
"2022-01-06 15:04:00,500",1419,35468,0,42,0.080881
"2022-01-06 15:04:09,095",1420,35500,0.6,72,0.080864
"2022-01-06 15:04:14,193",1421,35519,-0.1,42,0.080854
"2022-01-06 15:04:19,752",1422,35539,0,42,0.080843
"2022-01-06 15:04:25,197",1423,35560,0,42,0.080832
"2022-01-06 15:04:30,777",1424,35581,0,42,0.080821
"2022-01-06 15:04:37,677",1425,35607,0.3,58,0.080807
"2022-01-06 15:04:43,121",1426,35627,0,42,0.080796
"2022-01-06 15:04:48,659",1427,35648,0,42,0.080785
"2022-01-06 15:04:57,629",1428,35682,0.7,73,0.080767
"2022-01-06 15:05:03,179",1429,35703,0,42,0.080756
"2022-01-06 15:05:11,197",1430,35734,0.5,64,0.08074
"2022-01-06 15:05:22,144",1431,35777,1.1,90,0.080718
"2022-01-06 15:05:29,097",1432,35803,0.3,55,0.080704
"2022-01-06 15:05:34,258",1433,35821,-0.1,42,0.080694
"2022-01-06 15:05:39,690",1434,35842,0,42,0.080683
"2022-01-06 15:05:48,263",1435,35874,0.6,69,0.080666
"2022-01-06 15:05:55,410",1436,35901,0.3,60,0.080652
"2022-01-06 15:06:01,839",1437,35925,0.2,50,0.080639
"2022-01-06 15:06:09,284",1438,35953,0.4,63,0.080624
"2022-01-06 15:06:16,354",1439,35979,0.3,60,0.08061
"2022-01-06 15:06:25,892",1440,36016,0.8,78,0.080591
"2022-01-06 15:06:31,343",1441,36036,0,42,0.08058
"2022-01-06 15:06:36,659",1442,36057,0,42,0.080569
"2022-01-06 15:06:43,626",1443,36083,0.3,58,0.080555
"2022-01-06 15:06:50,601",1444,36109,0.3,57,0.080541
"2022-01-06 15:06:56,097",1445,36129,0,42,0.08053
"2022-01-06 15:07:03,819",1446,36158,0.4,65,0.080516
"2022-01-06 15:07:10,265",1447,36182,0.2,52,0.080503
"2022-01-06 15:07:15,369",1448,36201,-0.1,42,0.080493
"2022-01-06 15:07:20,885",1449,36222,0,42,0.080482
"2022-01-06 15:07:27,401",1450,36247,0.2,50,0.080469
"2022-01-06 15:07:39,662",1451,36297,1.4,105,0.080444
"2022-01-06 15:07:45,640",1452,36320,0.1,50,0.080432
"2022-01-06 15:07:54,491",1453,36354,0.7,72,0.080414
"2022-01-06 15:08:03,043",1454,36387,0.6,73,0.080397
"2022-01-06 15:08:08,481",1455,36407,0,42,0.080386
"2022-01-06 15:08:14,755",1456,36430,0.1,49,0.080374
"2022-01-06 15:08:20,149",1457,36451,0,42,0.080363
"2022-01-06 15:08:26,215",1458,36473,0.1,49,0.080351
"2022-01-06 15:08:33,642",1459,36501,0.4,63,0.080336
"2022-01-06 15:08:39,194",1460,36521,0,42,0.080325
"2022-01-06 15:08:46,042",1461,36548,0.3,57,0.080311
"2022-01-06 15:08:51,132",1462,36567,-0.1,42,0.080301
"2022-01-06 15:08:57,202",1463,36589,0.1,49,0.080289
"2022-01-06 15:09:02,671",1464,36610,0,42,0.080278
"2022-01-06 15:09:12,043",1465,36646,0.8,78,0.080259
"2022-01-06 15:09:19,331",1466,36673,0.3,61,0.080245
"2022-01-06 15:09:27,113",1467,36703,0.5,62,0.080229
"2022-01-06 15:09:36,026",1468,36737,0.7,75,0.080211
"2022-01-06 15:09:41,194",1469,36756,-0.1,42,0.080201
"2022-01-06 15:09:51,997",1470,36799,1.1,89,0.080179
"2022-01-06 15:09:57,464",1471,36821,0,42,0.080168
"2022-01-06 15:10:02,544",1472,36839,-0.1,42,0.080158
"2022-01-06 15:10:08,308",1473,36862,0.1,48,0.080146
"2022-01-06 15:10:13,562",1474,36882,-0.1,42,0.080136
"2022-01-06 15:10:20,605",1475,36909,0.3,56,0.080122
"2022-01-06 15:10:25,991",1476,36929,0,42,0.080111
"2022-01-06 15:10:36,990",1477,36971,1,94,0.08009
"2022-01-06 15:10:42,478",1478,36991,0,42,0.080079
"2022-01-06 15:10:49,376",1479,37018,0.3,56,0.080065
"2022-01-06 15:10:55,476",1480,37040,0.1,49,0.080053
"2022-01-06 15:11:02,789",1481,37068,0.4,58,0.080038
"2022-01-06 15:11:08,283",1482,37089,0,42,0.080027
"2022-01-06 15:11:13,375",1483,37108,-0.1,42,0.080017
"2022-01-06 15:11:18,892",1484,37128,0,42,0.080006
"2022-01-06 15:11:26,403",1485,37157,0.4,63,0.079991
"2022-01-06 15:11:31,493",1486,37176,-0.1,42,0.079981
"2022-01-06 15:11:36,679",1487,37195,-0.1,42,0.079971
"2022-01-06 15:11:42,276",1488,37215,0,42,0.07996
"2022-01-06 15:11:47,740",1489,37235,0,42,0.079949
"2022-01-06 15:11:54,167",1490,37259,0.2,52,0.079936
"2022-01-06 15:11:59,698",1491,37279,0,42,0.079925
"2022-01-06 15:12:06,162",1492,37303,0.2,51,0.079912
"2022-01-06 15:12:11,729",1493,37324,0,42,0.079901
"2022-01-06 15:12:17,323",1494,37345,0,42,0.07989
"2022-01-06 15:12:24,184",1495,37371,0.3,56,0.079876
"2022-01-06 15:12:30,191",1496,37393,0.1,50,0.079864
"2022-01-06 15:12:35,740",1497,37414,0,42,0.079853
"2022-01-06 15:12:42,289",1498,37438,0.2,55,0.07984
"2022-01-06 15:12:49,604",1499,37464,0.3,58,0.079826
"2022-01-06 15:12:55,627",1500,37486,0.1,50,0.079814
"2022-01-06 15:13:05,067",1501,37523,0.8,80,0.079795
"2022-01-06 15:13:12,113",1502,37549,0.3,56,0.079781
"2022-01-06 15:13:18,532",1503,37574,0.2,52,0.079768
"2022-01-06 15:13:24,028",1504,37595,0,42,0.079757
"2022-01-06 15:13:32,150",1505,37625,0.5,65,0.079741
"2022-01-06 15:13:38,144",1506,37648,0.1,50,0.079729
"2022-01-06 15:13:44,492",1507,37672,0.2,51,0.079716
"2022-01-06 15:13:49,949",1508,37693,0,42,0.079705
"2022-01-06 15:13:57,697",1509,37721,0.4,62,0.07969
"2022-01-06 15:14:04,760",1510,37748,0.3,56,0.079676
"2022-01-06 15:14:11,316",1511,37772,0.2,54,0.079663
"2022-01-06 15:14:16,475",1512,37791,-0.1,42,0.079653
"2022-01-06 15:14:22,142",1513,37811,0,43,0.079642
"2022-01-06 15:14:27,738",1514,37831,0,43,0.079631
"2022-01-06 15:14:35,101",1515,37859,0.4,59,0.079616
"2022-01-06 15:14:41,561",1516,37885,0.2,50,0.079603
"2022-01-06 15:14:47,146",1517,37905,0,42,0.079592
"2022-01-06 15:14:55,587",1518,37937,0.6,68,0.079575
"2022-01-06 15:15:00,834",1519,37956,-0.1,42,0.079565
"2022-01-06 15:15:08,885",1520,37986,0.5,65,0.079549
"2022-01-06 15:15:14,430",1521,38007,0,42,0.079538
"2022-01-06 15:15:20,692",1522,38030,0.1,52,0.079526
"2022-01-06 15:15:27,641",1523,38057,0.3,54,0.079513
"2022-01-06 15:15:34,757",1524,38083,0.3,59,0.079499
"2022-01-06 15:15:47,748",1525,38133,1.5,110,0.079473
"2022-01-06 15:15:53,366",1526,38153,0,42,0.079462
"2022-01-06 15:15:59,348",1527,38176,0.1,49,0.07945
"2022-01-06 15:16:04,725",1528,38197,0,42,0.079439
"2022-01-06 15:16:15,654",1529,38237,1,92,0.079418
"2022-01-06 15:16:22,186",1530,38262,0.2,50,0.079405
"2022-01-06 15:16:32,115",1531,38300,0.9,82,0.079385
"2022-01-06 15:16:41,165",1532,38334,0.7,75,0.079367
"2022-01-06 15:16:46,737",1533,38355,0,42,0.079356
"2022-01-06 15:16:52,740",1534,38377,0.1,50,0.079344
"2022-01-06 15:17:02,324",1535,38414,0.8,82,0.079325
"2022-01-06 15:17:07,847",1536,38434,0,42,0.079314
"2022-01-06 15:17:14,302",1537,38458,0.2,50,0.079301
"2022-01-06 15:17:19,483",1538,38477,-0.1,42,0.079291
"2022-01-06 15:17:24,982",1539,38498,0,42,0.07928
"2022-01-06 15:17:34,034",1540,38533,0.7,76,0.079262
"2022-01-06 15:17:39,583",1541,38553,0,42,0.079251
"2022-01-06 15:17:44,932",1542,38575,0,42,0.07924
"2022-01-06 15:17:50,040",1543,38593,-0.1,42,0.07923
"2022-01-06 15:17:58,431",1544,38626,0.6,69,0.079213
"2022-01-06 15:18:03,941",1545,38646,0,42,0.079202
"2022-01-06 15:18:09,451",1546,38667,0,42,0.079191
"2022-01-06 15:18:14,973",1547,38688,0,42,0.07918
"2022-01-06 15:18:20,559",1548,38710,0,42,0.079169
"2022-01-06 15:18:26,158",1549,38730,0,44,0.079158
"2022-01-06 15:18:35,507",1550,38767,0.8,80,0.079139
"2022-01-06 15:18:40,889",1551,38788,0,42,0.079128
"2022-01-06 15:18:46,497",1552,38809,0,42,0.079117
"2022-01-06 15:18:54,049",1553,38838,0.4,64,0.079102
"2022-01-06 15:18:59,574",1554,38858,0,42,0.079091
"2022-01-06 15:19:06,629",1555,38884,0.3,57,0.079077
"2022-01-06 15:19:13,482",1556,38911,0.3,53,0.079063
"2022-01-06 15:19:20,026",1557,38935,0.2,54,0.07905
"2022-01-06 15:19:25,644",1558,38956,0,42,0.079039
"2022-01-06 15:19:30,996",1559,38976,0,42,0.079028
"2022-01-06 15:19:37,222",1560,38998,0.1,52,0.079016
"2022-01-06 15:19:42,336",1561,39016,-0.1,42,0.079006
"2022-01-06 15:19:47,825",1562,39037,0,42,0.078995
"2022-01-06 15:19:53,824",1563,39059,0.1,49,0.078983
"2022-01-06 15:19:59,982",1564,39081,0.1,48,0.078971
"2022-01-06 15:20:05,065",1565,39099,-0.1,42,0.078961
"2022-01-06 15:20:10,466",1566,39120,0,42,0.07895
"2022-01-06 15:20:16,383",1567,39142,0.1,49,0.078938
"2022-01-06 15:20:22,358",1568,39164,0.1,49,0.078926
"2022-01-06 15:20:27,778",1569,39184,0,42,0.078915
"2022-01-06 15:20:33,267",1570,39204,0,42,0.078904
"2022-01-06 15:20:38,827",1571,39224,0,42,0.078893
"2022-01-06 15:20:45,691",1572,39248,0.2,54,0.07888
"2022-01-06 15:20:51,239",1573,39269,0,42,0.078869
"2022-01-06 15:20:57,259",1574,39291,0.1,50,0.078857
"2022-01-06 15:21:06,276",1575,39325,0.7,73,0.078839
"2022-01-06 15:21:12,308",1576,39347,0.1,48,0.078827
"2022-01-06 15:21:19,250",1577,39373,0.3,59,0.078813
"2022-01-06 15:21:24,703",1578,39393,0,42,0.078802
"2022-01-06 15:21:33,132",1579,39426,0.6,69,0.078785
"2022-01-06 15:21:38,665",1580,39447,0,42,0.078774
"2022-01-06 15:21:44,176",1581,39467,0,42,0.078763
"2022-01-06 15:21:51,349",1582,39493,0.3,57,0.078749
"2022-01-06 15:21:58,723",1583,39521,0.4,58,0.078734
"2022-01-06 15:22:07,236",1584,39553,0.6,72,0.078717
"2022-01-06 15:22:13,305",1585,39575,0.1,48,0.078705
"2022-01-06 15:22:24,256",1586,39617,1.1,91,0.078683
"2022-01-06 15:22:33,265",1587,39651,0.7,77,0.078665
"2022-01-06 15:22:38,739",1588,39672,0,42,0.078654
"2022-01-06 15:22:43,886",1589,39691,-0.1,42,0.078644
"2022-01-06 15:22:49,125",1590,39710,-0.1,42,0.078634
"2022-01-06 15:22:57,013",1591,39740,0.5,63,0.078618
"2022-01-06 15:23:02,201",1592,39758,-0.1,43,0.078608
"2022-01-06 15:23:13,847",1593,39804,1.2,97,0.078585
"2022-01-06 15:23:19,934",1594,39826,0.1,51,0.078573
"2022-01-06 15:23:25,238",1595,39846,0,42,0.078562
"2022-01-06 15:23:33,270",1596,39876,0.5,68,0.078546
"2022-01-06 15:23:38,686",1597,39897,0,42,0.078535
"2022-01-06 15:23:45,033",1598,39922,0.2,53,0.078522
"2022-01-06 15:23:52,363",1599,39950,0.4,60,0.078508
"2022-01-06 15:23:59,456",1600,39977,0.3,59,0.078494
"2022-01-06 15:24:04,771",1601,39998,0,42,0.078483
"2022-01-06 15:24:13,566",1602,40032,0.6,75,0.078466
"2022-01-06 15:24:21,089",1603,40060,0.4,60,0.078451
"2022-01-06 15:24:27,593",1604,40084,0.2,52,0.078438
"2022-01-06 15:24:33,168",1605,40104,0,42,0.078427
"2022-01-06 15:24:38,639",1606,40125,0,42,0.078416
"2022-01-06 15:24:44,265",1607,40146,0,42,0.078405
"2022-01-06 15:24:49,384",1608,40165,-0.1,42,0.078395
"2022-01-06 15:24:54,886",1609,40186,0,42,0.078384
"2022-01-06 15:25:00,027",1610,40205,-0.1,42,0.078374
"2022-01-06 15:25:05,218",1611,40224,-0.1,42,0.078364
"2022-01-06 15:25:11,594",1612,40249,0.2,50,0.078351
"2022-01-06 15:25:17,411",1613,40270,0,42,0.07834
"2022-01-06 15:25:22,948",1614,40290,0,42,0.078329
"2022-01-06 15:25:28,481",1615,40310,0,42,0.078318
"2022-01-06 15:25:33,984",1616,40331,0,42,0.078307
"2022-01-06 15:25:44,362",1617,40371,1,89,0.078286
"2022-01-06 15:25:51,281",1618,40397,0.3,58,0.078272
"2022-01-06 15:25:59,774",1619,40430,0.6,69,0.078255
"2022-01-06 15:26:05,313",1620,40452,0,42,0.078244
"2022-01-06 15:26:10,791",1621,40473,0,42,0.078233
"2022-01-06 15:26:18,707",1622,40503,0.5,65,0.078217
"2022-01-06 15:26:24,253",1623,40524,0,42,0.078206
"2022-01-06 15:26:30,475",1624,40547,0.1,50,0.078194
"2022-01-06 15:26:36,559",1625,40569,0.1,50,0.078182
"2022-01-06 15:26:43,076",1626,40594,0.2,51,0.078169
"2022-01-06 15:26:48,577",1627,40614,0,42,0.078158
"2022-01-06 15:26:53,700",1628,40632,-0.1,42,0.078148
"2022-01-06 15:27:01,654",1629,40662,0.5,66,0.078132
"2022-01-06 15:27:07,257",1630,40683,0,42,0.078121
"2022-01-06 15:27:14,193",1631,40710,0.3,55,0.078107
"2022-01-06 15:27:20,655",1632,40735,0.2,54,0.078094
"2022-01-06 15:27:26,611",1633,40757,0.1,48,0.078082
"2022-01-06 15:27:32,059",1634,40777,0,42,0.078071
"2022-01-06 15:27:40,872",1635,40809,0.6,73,0.078054
"2022-01-06 15:27:46,517",1636,40829,0,43,0.078043
"2022-01-06 15:27:51,890",1637,40849,0,42,0.078032
"2022-01-06 15:27:56,991",1638,40868,-0.1,42,0.078022
"2022-01-06 15:28:02,156",1639,40886,-0.1,42,0.078012
"2022-01-06 15:28:11,681",1640,40922,0.8,80,0.077993
"2022-01-06 15:28:17,207",1641,40943,0,42,0.077982
"2022-01-06 15:28:22,512",1642,40962,-0.1,42,0.077972
"2022-01-06 15:28:27,639",1643,40981,-0.1,42,0.077962
"2022-01-06 15:28:35,035",1644,41010,0.4,60,0.077947
"2022-01-06 15:28:40,628",1645,41030,0,42,0.077936
"2022-01-06 15:28:46,206",1646,41051,0,42,0.077925
"2022-01-06 15:28:53,210",1647,41077,0.2,59,0.077912
"2022-01-06 15:28:58,898",1648,41097,0,43,0.077901
"2022-01-06 15:29:03,986",1649,41115,-0.1,42,0.077891
"2022-01-06 15:29:09,192",1650,41134,-0.1,42,0.077881
"2022-01-06 15:29:14,334",1651,41153,-0.1,42,0.077871
"2022-01-06 15:29:19,493",1652,41171,-0.1,42,0.077861
"2022-01-06 15:29:27,010",1653,41199,0.4,63,0.077846
"2022-01-06 15:29:32,119",1654,41217,-0.1,42,0.077836
"2022-01-06 15:29:39,173",1655,41243,0.3,55,0.077822
"2022-01-06 15:29:44,304",1656,41261,-0.1,42,0.077812
"2022-01-06 15:29:49,823",1657,41282,0,42,0.077801
"2022-01-06 15:29:55,342",1658,41303,0,42,0.07779
"2022-01-06 15:30:04,777",1659,41337,0.7,78,0.077772
"2022-01-06 15:30:12,754",1660,41368,0.5,63,0.077756
"2022-01-06 15:30:18,268",1661,41388,0,42,0.077745
"2022-01-06 15:30:23,847",1662,41408,0,42,0.077734
"2022-01-06 15:30:30,924",1663,41435,0.3,59,0.07772
"2022-01-06 15:30:36,109",1664,41454,-0.1,42,0.07771
"2022-01-06 15:30:41,652",1665,41475,0,42,0.077699
"2022-01-06 15:30:48,253",1666,41499,0.2,52,0.077686
"2022-01-06 15:30:53,869",1667,41519,0,42,0.077675
"2022-01-06 15:31:00,841",1668,41545,0.3,57,0.077661
"2022-01-06 15:31:06,662",1669,41566,0,42,0.07765
"2022-01-06 15:31:12,229",1670,41587,0,42,0.077639
"2022-01-06 15:31:17,381",1671,41605,-0.1,42,0.077629
"2022-01-06 15:31:22,951",1672,41626,0,42,0.077618
"2022-01-06 15:31:29,008",1673,41649,0.1,50,0.077606
"2022-01-06 15:31:35,358",1674,41674,0.2,50,0.077593
"2022-01-06 15:31:40,932",1675,41694,0,42,0.077582
"2022-01-06 15:31:46,085",1676,41713,-0.1,42,0.077572
"2022-01-06 15:31:52,070",1677,41735,0.1,47,0.07756
"2022-01-06 15:32:02,602",1678,41776,1,90,0.077539
"2022-01-06 15:32:08,138",1679,41797,0,42,0.077528
"2022-01-06 15:32:17,196",1680,41829,0.6,74,0.077512
"2022-01-06 15:32:22,360",1681,41847,-0.1,42,0.077502
"2022-01-06 15:32:29,364",1682,41873,0.3,59,0.077488
"2022-01-06 15:32:35,452",1683,41896,0.1,50,0.077476
"2022-01-06 15:32:42,821",1684,41922,0.3,62,0.077462
"2022-01-06 15:32:48,092",1685,41942,-0.1,42,0.077452
"2022-01-06 15:32:54,000",1686,41963,0,45,0.077441
"2022-01-06 15:32:59,167",1687,41981,-0.1,43,0.077431
"2022-01-06 15:33:04,764",1688,42001,0,42,0.07742
"2022-01-06 15:33:12,179",1689,42030,0.4,62,0.077405
"2022-01-06 15:33:18,296",1690,42053,0.1,49,0.077393
"2022-01-06 15:33:23,893",1691,42074,0,42,0.077382
"2022-01-06 15:33:30,676",1692,42099,0.2,53,0.077369
"2022-01-06 15:33:36,117",1693,42119,0,42,0.077358
"2022-01-06 15:33:41,252",1694,42138,-0.1,42,0.077348
"2022-01-06 15:33:50,406",1695,42173,0.7,77,0.07733
"2022-01-06 15:33:56,642",1696,42195,0.1,49,0.077318
"2022-01-06 15:34:03,714",1697,42221,0.3,56,0.077304
"2022-01-06 15:34:09,251",1698,42241,0,42,0.077293
"2022-01-06 15:34:15,827",1699,42266,0.2,55,0.07728
"2022-01-06 15:34:22,312",1700,42291,0.2,50,0.077267
"2022-01-06 15:34:30,315",1701,42321,0.5,64,0.077251
"2022-01-06 15:34:35,866",1702,42341,0,42,0.07724
"2022-01-06 15:34:41,757",1703,42362,0,49,0.077229
"2022-01-06 15:34:48,766",1704,42389,0.3,56,0.077215
"2022-01-06 15:34:54,273",1705,42410,0,42,0.077204
"2022-01-06 15:35:04,814",1706,42450,1,91,0.077183
"2022-01-06 15:35:09,941",1707,42468,-0.1,42,0.077173
"2022-01-06 15:35:16,334",1708,42493,0.2,51,0.07716
"2022-01-06 15:35:22,893",1709,42518,0.2,51,0.077147
"2022-01-06 15:35:28,434",1710,42538,0,42,0.077136
"2022-01-06 15:35:36,076",1711,42566,0.4,64,0.077121
"2022-01-06 15:35:42,129",1712,42588,0.1,49,0.077109
"2022-01-06 15:35:47,406",1713,42606,-0.1,42,0.077099
"2022-01-06 15:35:53,520",1714,42629,0.1,50,0.077087
"2022-01-06 15:36:01,549",1715,42659,0.5,64,0.077071
"2022-01-06 15:36:08,560",1716,42686,0.3,55,0.077057
"2022-01-06 15:36:16,235",1717,42714,0.4,61,0.077042
"2022-01-06 15:36:21,828",1718,42735,0,42,0.077031
"2022-01-06 15:36:33,763",1719,42781,1.3,100,0.077007
"2022-01-06 15:36:41,358",1720,42809,0.4,64,0.076992
"2022-01-06 15:36:47,065",1721,42829,0,43,0.076981
"2022-01-06 15:36:52,204",1722,42848,-0.1,42,0.076971
"2022-01-06 15:36:57,678",1723,42866,-0.1,42,0.076961
"2022-01-06 15:37:06,860",1724,42901,0.7,78,0.076943
"2022-01-06 15:37:11,957",1725,42920,-0.1,42,0.076933
"2022-01-06 15:37:17,160",1726,42938,-0.1,42,0.076923
"2022-01-06 15:37:22,370",1727,42957,-0.1,42,0.076913
"2022-01-06 15:37:27,471",1728,42976,-0.1,42,0.076903
"2022-01-06 15:37:32,989",1729,42996,0,42,0.076892
"2022-01-06 15:37:39,464",1730,43021,0.2,51,0.076879
"2022-01-06 15:37:45,538",1731,43044,0.1,50,0.076867
"2022-01-06 15:37:50,694",1732,43062,-0.1,42,0.076857
"2022-01-06 15:37:55,923",1733,43081,-0.1,43,0.076847
"2022-01-06 15:38:02,410",1734,43106,0.2,55,0.076834
"2022-01-06 15:38:08,716",1735,43128,0.1,51,0.076822
"2022-01-06 15:38:14,197",1736,43149,0,42,0.076811
"2022-01-06 15:38:22,292",1737,43179,0.5,66,0.076795
"2022-01-06 15:38:27,488",1738,43198,-0.1,43,0.076785
"2022-01-06 15:38:33,041",1739,43219,0,42,0.076774
"2022-01-06 15:38:39,984",1740,43246,0.3,56,0.07676
"2022-01-06 15:38:45,455",1741,43266,0,42,0.076749
"2022-01-06 15:38:50,680",1742,43285,-0.1,42,0.076739
"2022-01-06 15:38:56,713",1743,43306,0,48,0.076728
"2022-01-06 15:39:01,866",1744,43325,-0.1,42,0.076718
"2022-01-06 15:39:08,249",1745,43348,0.1,53,0.076706
"2022-01-06 15:39:13,385",1746,43367,-0.1,42,0.076696
"2022-01-06 15:39:18,961",1747,43386,-0.1,42,0.076686
"2022-01-06 15:39:24,225",1748,43404,-0.1,42,0.076676
"2022-01-06 15:39:33,616",1749,43437,0.6,75,0.076659
"2022-01-06 15:39:38,889",1750,43455,-0.1,42,0.076649
"2022-01-06 15:39:45,812",1751,43479,0.2,57,0.076636
"2022-01-06 15:39:51,166",1752,43498,-0.1,42,0.076626
"2022-01-06 15:39:56,357",1753,43515,-0.2,42,0.076617
"2022-01-06 15:40:01,584",1754,43534,-0.1,43,0.076607
"2022-01-06 15:40:06,777",1755,43553,-0.1,42,0.076597
"2022-01-06 15:40:12,248",1756,43572,-0.1,42,0.076587
"2022-01-06 15:40:17,410",1757,43591,-0.1,42,0.076577
"2022-01-06 15:40:22,519",1758,43609,-0.1,42,0.076567
"2022-01-06 15:40:27,747",1759,43628,-0.1,42,0.076557
"2022-01-06 15:40:34,617",1760,43652,0.2,56,0.076544
"2022-01-06 15:40:42,602",1761,43682,0.5,63,0.076528
"2022-01-06 15:40:48,160",1762,43703,0,42,0.076518
"2022-01-06 15:40:53,297",1763,43721,-0.1,42,0.076508
"2022-01-06 15:40:58,433",1764,43739,-0.1,42,0.076498
"2022-01-06 15:41:03,659",1765,43757,-0.1,43,0.076488
"2022-01-06 15:41:09,783",1766,43780,0.1,50,0.076476
"2022-01-06 15:41:15,324",1767,43801,0,42,0.076465
"2022-01-06 15:41:20,814",1768,43822,0,42,0.076454
"2022-01-06 15:41:33,875",1769,43869,1.3,109,0.07643
"2022-01-06 15:41:39,961",1770,43891,0.1,50,0.076418
"2022-01-06 15:41:46,491",1771,43913,0.1,51,0.076406
"2022-01-06 15:41:51,765",1772,43932,-0.1,43,0.076396
"2022-01-06 15:41:57,452",1773,43953,0,43,0.076385
"2022-01-06 15:42:03,002",1774,43974,0,42,0.076374
"2022-01-06 15:42:08,152",1775,43992,-0.1,42,0.076364
"2022-01-06 15:42:13,752",1776,44013,0,42,0.076353
"2022-01-06 15:42:21,689",1777,44044,0.5,64,0.076337
"2022-01-06 15:42:27,780",1778,44067,0.1,51,0.076325
"2022-01-06 15:42:32,891",1779,44087,-0.1,42,0.076315
"2022-01-06 15:42:38,460",1780,44108,0,42,0.076304
"2022-01-06 15:42:45,557",1781,44135,0.3,59,0.07629
"2022-01-06 15:42:51,002",1782,44157,0,42,0.076279
"2022-01-06 15:42:59,262",1783,44186,0.4,66,0.076264
"2022-01-06 15:43:04,539",1784,44203,-0.2,42,0.076255
"2022-01-06 15:43:12,728",1785,44232,0.4,67,0.07624
"2022-01-06 15:43:19,887",1786,44257,0.2,58,0.076227
"2022-01-06 15:43:25,816",1787,44277,0,42,0.076216
"2022-01-06 15:43:30,959",1788,44295,-0.1,42,0.076206
"2022-01-06 15:43:36,179",1789,44313,-0.1,42,0.076196
"2022-01-06 15:43:41,342",1790,44332,-0.1,42,0.076186
"2022-01-06 15:43:46,835",1791,44350,-0.1,42,0.076176
"2022-01-06 15:43:51,959",1792,44369,-0.1,42,0.076166
"2022-01-06 15:43:57,108",1793,44387,-0.1,42,0.076156
"2022-01-06 15:44:02,599",1794,44407,0,42,0.076145
"2022-01-06 15:44:09,145",1795,44430,0.1,51,0.076133
"2022-01-06 15:44:16,154",1796,44457,0.3,59,0.076119
"2022-01-06 15:44:21,364",1797,44476,-0.1,42,0.076109
"2022-01-06 15:44:26,906",1798,44497,0,42,0.076098
"2022-01-06 15:44:32,503",1799,44518,0,42,0.076087
"2022-01-06 15:44:37,699",1800,44537,-0.1,42,0.076077
"2022-01-06 15:44:44,242",1801,44561,0.2,54,0.076064
"2022-01-06 15:44:50,630",1802,44587,0.2,51,0.076051
"2022-01-06 15:44:55,779",1803,44605,-0.1,42,0.076041
"2022-01-06 15:45:01,327",1804,44625,0,42,0.07603
"2022-01-06 15:45:07,471",1805,44647,0.1,50,0.076018
"2022-01-06 15:45:15,469",1806,44678,0.5,64,0.076002
"2022-01-06 15:45:21,856",1807,44700,0.1,53,0.07599
"2022-01-06 15:45:29,494",1808,44728,0.4,60,0.075975
"2022-01-06 15:45:35,075",1809,44749,0,42,0.075964
"2022-01-06 15:45:43,767",1810,44780,0.5,72,0.075948
"2022-01-06 15:45:50,853",1811,44807,0.3,55,0.075934
"2022-01-06 15:45:56,373",1812,44827,0,42,0.075923
"2022-01-06 15:46:01,586",1813,44845,-0.1,42,0.075913
"2022-01-06 15:46:07,097",1814,44865,0,42,0.075902
"2022-01-06 15:46:12,228",1815,44883,-0.1,42,0.075892
"2022-01-06 15:46:17,316",1816,44901,-0.1,42,0.075882
"2022-01-06 15:46:22,520",1817,44920,-0.1,42,0.075872
"2022-01-06 15:46:28,133",1818,44940,0,42,0.075861
"2022-01-06 15:46:37,173",1819,44972,0.6,73,0.075844
"2022-01-06 15:46:42,700",1820,44992,0,42,0.075833
"2022-01-06 15:46:48,232",1821,45012,0,42,0.075822
"2022-01-06 15:46:53,832",1822,45033,0,42,0.075811
"2022-01-06 15:47:00,316",1823,45058,0.2,54,0.075798
"2022-01-06 15:47:05,538",1824,45075,-0.2,42,0.075789
"2022-01-06 15:47:11,776",1825,45096,0,51,0.075778
"2022-01-06 15:47:19,521",1826,45121,0.2,62,0.075765
