"2022-01-01 18:34:56,366",118,8361,7.3,60,0.091669
"2022-01-01 18:35:01,180",119,8418,4.6,42,0.091612
"2022-01-01 18:35:05,969",120,8482,5.4,42,0.091547
"2022-01-01 18:35:10,700",121,8541,4.9,42,0.091488
"2022-01-01 18:35:16,720",122,8616,6.5,54,0.091412
"2022-01-01 18:35:21,462",123,8671,4.5,42,0.091356
"2022-01-01 18:35:26,324",124,8731,5.0,43,0.091295
"2022-01-01 18:35:32,008",125,8801,6.0,51,0.091224
"2022-01-01 18:35:37,403",126,8865,5.4,48,0.091159
"2022-01-01 18:35:42,082",127,8923,4.6,42,0.091102
"2022-01-01 18:35:49,064",128,9007,7.3,63,0.091018
"2022-01-01 18:35:54,470",129,9075,5.7,48,0.090950
"2022-01-01 18:36:01,136",130,9152,6.6,59,0.090873
"2022-01-01 18:36:05,842",131,9212,4.9,42,0.090813
"2022-01-01 18:36:14,150",132,9314,9.1,74,0.090711
"2022-01-01 18:36:19,805",133,9384,5.9,50,0.090641
"2022-01-01 18:36:26,820",134,9470,7.6,63,0.090554
"2022-01-01 18:36:32,260",135,9534,5.3,48,0.090491
"2022-01-01 18:36:36,972",136,9592,4.8,42,0.090432
"2022-01-01 18:36:42,562",137,9661,5.9,50,0.090362
"2022-01-01 18:36:47,250",138,9719,4.7,42,0.090304
"2022-01-01 18:36:52,053",139,9778,4.7,43,0.090246
"2022-01-01 18:36:56,893",140,9842,5.0,43,0.090185
"2022-01-01 18:37:01,670",141,9898,4.5,42,0.090129
"2022-01-01 18:37:06,454",142,9955,4.7,42,0.090071
"2022-01-01 18:37:17,885",143,10054,6.9,42,0.089991
"2022-01-01 18:37:22,822",144,10090,0.8,42,0.089972
"2022-01-01 18:37:27,844",145,10126,0.8,42,0.089953
"2022-01-01 18:37:32,723",146,10160,0.7,42,0.089935
"2022-01-01 18:37:38,736",147,10202,1.1,52,0.089913
"2022-01-01 18:37:43,848",148,10236,0.7,42,0.089895
"2022-01-01 18:37:48,766",149,10272,0.8,42,0.089876
"2022-01-01 18:37:53,679",150,10306,0.7,42,0.089858
"2022-01-01 18:37:58,592",151,10340,0.7,42,0.089840
"2022-01-01 18:38:04,534",152,10382,1.1,50,0.089818
"2022-01-01 18:38:09,502",153,10419,0.8,43,0.089799
"2022-01-01 18:38:14,512",154,10453,0.7,42,0.089781
"2022-01-01 18:38:19,481",155,10489,0.8,43,0.089762
"2022-01-01 18:38:24,392",156,10523,0.7,42,0.089744
"2022-01-01 18:38:29,306",157,10559,0.7,42,0.089726
"2022-01-01 18:38:36,389",158,10611,1.6,61,0.089699
"2022-01-01 18:38:41,434",159,10647,0.8,42,0.089680
"2022-01-01 18:38:46,292",160,10681,0.7,42,0.089662
"2022-01-01 18:38:51,398",161,10717,0.8,42,0.089643
"2022-01-01 18:38:57,370",162,10759,1.1,51,0.089621
"2022-01-01 18:39:02,313",163,10793,0.7,42,0.089603
"2022-01-01 18:39:07,393",164,10829,0.8,42,0.089584
"2022-01-01 18:39:12,320",165,10863,0.7,42,0.089566
"2022-01-01 18:39:17,228",166,10897,0.7,42,0.089548
"2022-01-01 18:39:22,256",167,10931,0.7,43,0.089530
"2022-01-01 18:39:27,338",168,10967,0.8,42,0.089511
"2022-01-01 18:39:32,228",169,11002,0.7,42,0.089494
"2022-01-01 18:39:37,207",170,11037,0.7,42,0.089476
"2022-01-01 18:39:43,263",171,11079,1.1,52,0.089454
"2022-01-01 18:39:48,160",172,11113,0.7,42,0.089436
"2022-01-01 18:39:53,332",173,11149,0.8,42,0.089417
"2022-01-01 18:39:58,215",174,11184,0.7,42,0.089399
"2022-01-01 18:40:03,145",175,11218,0.7,42,0.089381
"2022-01-01 18:40:08,064",176,11252,0.7,42,0.089363
"2022-01-01 18:40:13,008",177,11286,0.7,42,0.089345
"2022-01-01 18:40:17,939",178,11320,0.7,42,0.089327
"2022-01-01 18:40:24,700",179,11368,1.4,59,0.089302
"2022-01-01 18:40:29,713",180,11402,0.7,42,0.089284
"2022-01-01 18:40:34,815",181,11438,0.8,42,0.089265
"2022-01-01 18:40:39,866",182,11474,0.8,42,0.089246
"2022-01-01 18:40:44,746",183,11506,0.6,42,0.089229
"2022-01-01 18:40:49,704",184,11540,0.7,42,0.089211
"2022-01-01 18:40:56,595",185,11592,1.6,60,0.089184
"2022-01-01 18:41:02,470",186,11632,1.0,49,0.089163
"2022-01-01 18:41:07,430",187,11664,0.6,42,0.089146
"2022-01-01 18:41:13,650",188,11708,1.2,52,0.089123
"2022-01-01 18:41:18,678",189,11742,0.7,43,0.089105
"2022-01-01 18:41:23,605",190,11779,0.8,42,0.089086
"2022-01-01 18:41:29,785",191,11823,1.2,54,0.089063
"2022-01-01 18:41:34,740",192,11857,0.7,42,0.089045
"2022-01-01 18:41:40,888",193,11901,1.2,52,0.089022
"2022-01-01 18:41:45,828",194,11935,0.7,42,0.089004
"2022-01-01 18:41:50,777",195,11970,0.7,42,0.088986
"2022-01-01 18:41:56,853",196,12014,1.2,52,0.088963
"2022-01-01 18:42:02,764",197,12054,1.0,49,0.088942
"2022-01-01 18:42:07,893",198,12091,0.8,42,0.088923
"2022-01-01 18:42:12,964",199,12127,0.8,42,0.088904
"2022-01-01 18:42:19,951",200,12177,1.5,60,0.088878
"2022-01-01 18:42:24,878",201,12211,0.7,42,0.088860
"2022-01-01 18:42:29,941",202,12248,0.8,42,0.088841
"2022-01-01 18:42:35,100",203,12284,0.8,42,0.088822
"2022-01-01 18:42:40,193",204,12320,0.8,42,0.088803
"2022-01-01 18:42:45,311",205,12356,0.8,42,0.088784
"2022-01-01 18:42:50,398",206,12392,0.8,42,0.088765
"2022-01-01 18:42:55,420",207,12426,0.7,43,0.088747
"2022-01-01 18:43:00,424",208,12459,0.6,42,0.088730
"2022-01-01 18:43:05,311",209,12493,0.7,42,0.088712
"2022-01-01 18:43:11,766",210,12537,1.2,52,0.088689
"2022-01-01 18:43:17,562",211,12578,1.0,50,0.088668
"2022-01-01 18:43:22,655",212,12614,0.8,42,0.088649
"2022-01-01 18:43:27,656",213,12650,0.8,43,0.088630
"2022-01-01 18:43:36,543",214,12714,2.2,78,0.088597
"2022-01-01 18:43:44,110",215,12768,1.7,65,0.088569
"2022-01-01 18:43:49,962",216,12808,1.0,50,0.088548
"2022-01-01 18:43:55,090",217,12845,0.8,42,0.088529
"2022-01-01 18:44:03,695",218,12905,2.0,75,0.088499
"2022-01-01 18:44:08,615",219,12939,0.7,42,0.088481
"2022-01-01 18:44:13,546",220,12973,0.7,42,0.088463
"2022-01-01 18:44:18,622",221,13008,0.7,42,0.088445
"2022-01-01 18:44:24,673",222,13051,1.1,52,0.088423
"2022-01-01 18:44:31,533",223,13099,1.4,59,0.088398
"2022-01-01 18:44:37,266",224,13141,1.1,49,0.088376
"2022-01-01 18:44:42,288",225,13175,0.7,43,0.088358
"2022-01-01 18:44:47,309",226,13209,0.7,42,0.088340
"2022-01-01 18:44:53,365",227,13250,1.0,51,0.088319
"2022-01-01 18:44:58,314",228,13284,0.7,42,0.088301
"2022-01-01 18:45:04,984",229,13330,1.3,57,0.088277
"2022-01-01 18:45:11,072",230,13374,1.2,51,0.088254
"2022-01-01 18:45:18,679",231,13430,1.8,66,0.088225
"2022-01-01 18:45:23,597",232,13464,0.7,42,0.088207
"2022-01-01 18:45:28,524",233,13496,0.6,42,0.088190
"2022-01-01 18:45:34,532",234,13538,1.1,52,0.088168
"2022-01-01 18:45:39,684",235,13574,0.8,42,0.088149
"2022-01-01 18:45:45,800",236,13618,1.2,51,0.088126
"2022-01-01 18:45:50,714",237,13652,0.7,42,0.088108
"2022-01-01 18:45:55,640",238,13686,0.7,42,0.088090
"2022-01-01 18:46:00,650",239,13719,0.6,42,0.088073
"2022-01-01 18:46:05,585",240,13751,0.6,42,0.088056
"2022-01-01 18:46:12,154",241,13800,1.4,57,0.088031
"2022-01-01 18:46:17,784",242,13840,1.0,48,0.088010
"2022-01-01 18:46:22,736",243,13872,0.6,42,0.087993
"2022-01-01 18:46:27,675",244,13907,0.7,42,0.087975
"2022-01-01 18:46:32,653",245,13942,0.7,42,0.087957
"2022-01-01 18:46:38,714",246,13985,1.1,52,0.087935
"2022-01-01 18:46:46,690",247,14043,1.9,68,0.087905
"2022-01-01 18:46:52,587",248,14085,1.1,50,0.087883
"2022-01-01 18:46:57,485",249,14117,0.6,42,0.087866
"2022-01-01 18:47:02,470",250,14149,0.6,42,0.087849
"2022-01-01 18:47:07,612",251,14183,0.7,42,0.087831
"2022-01-01 18:47:12,567",252,14219,0.8,42,0.087812
"2022-01-01 18:47:17,589",253,14253,0.7,42,0.087794
"2022-01-01 18:47:22,474",254,14287,0.7,42,0.087776
"2022-01-01 18:47:27,377",255,14321,0.7,42,0.087758
"2022-01-01 18:47:32,392",256,14358,0.8,42,0.087739
"2022-01-01 18:47:38,337",257,14400,1.1,50,0.087717
"2022-01-01 18:47:44,375",258,14442,1.1,51,0.087695
"2022-01-01 18:47:50,572",259,14486,1.2,52,0.087672
"2022-01-01 18:47:55,521",260,14521,0.7,42,0.087654
"2022-01-01 18:48:00,582",261,14555,0.7,42,0.087636
"2022-01-01 18:48:06,413",262,14595,1.0,48,0.087615
"2022-01-01 18:48:11,567",263,14631,0.8,42,0.087596
"2022-01-01 18:48:17,667",264,14673,1.1,51,0.087574
"2022-01-01 18:48:22,842",265,14709,0.8,42,0.087555
"2022-01-01 18:48:27,741",266,14743,0.7,42,0.087537
"2022-01-01 18:48:35,734",267,14803,2.0,70,0.087507
"2022-01-01 18:48:40,719",268,14837,0.7,42,0.087489
"2022-01-01 18:48:46,966",269,14881,1.2,54,0.087466
"2022-01-01 18:48:53,163",270,14923,1.1,51,0.087444
"2022-01-01 18:48:58,079",271,14957,0.7,42,0.087426
"2022-01-01 18:49:03,018",272,14989,0.6,42,0.087409
"2022-01-01 18:49:08,023",273,15024,0.7,43,0.087391
"2022-01-01 18:49:13,083",274,15061,0.8,43,0.087372
"2022-01-01 18:49:18,011",275,15095,0.7,42,0.087354
"2022-01-01 18:49:22,953",276,15129,0.7,42,0.087336
"2022-01-01 18:49:28,083",277,15165,0.8,42,0.087317
"2022-01-01 18:49:32,969",278,15199,0.7,42,0.087299
"2022-01-01 18:49:37,906",279,15233,0.7,42,0.087281
"2022-01-01 18:49:42,953",280,15269,0.8,42,0.087262
"2022-01-01 18:49:48,199",281,15307,0.9,43,0.087242
"2022-01-01 18:49:54,065",282,15347,1.0,50,0.087221
"2022-01-01 18:49:59,928",283,15385,0.9,50,0.087201
"2022-01-01 18:50:05,817",284,15427,1.1,50,0.087179
"2022-01-01 18:50:10,768",285,15461,0.7,42,0.087161
"2022-01-01 18:50:15,689",286,15495,0.7,42,0.087143
"2022-01-01 18:50:22,330",287,15541,1.3,57,0.087119
"2022-01-01 18:50:29,364",288,15591,1.5,59,0.087093
"2022-01-01 18:50:34,293",289,15624,0.6,42,0.087076
"2022-01-01 18:50:41,449",290,15674,1.5,62,0.087050
"2022-01-01 18:50:47,338",291,15716,1.1,50,0.087028
"2022-01-01 18:50:52,312",292,15750,0.7,42,0.087010
"2022-01-01 18:50:57,271",293,15784,0.7,42,0.086992
"2022-01-01 18:51:03,661",294,15828,1.2,55,0.086969
"2022-01-01 18:51:08,670",295,15860,0.6,42,0.086952
"2022-01-01 18:51:13,599",296,15894,0.7,42,0.086934
"2022-01-01 18:51:18,648",297,15928,0.7,42,0.086916
"2022-01-01 18:51:23,729",298,15964,0.8,42,0.086897
"2022-01-01 18:51:28,647",299,15998,0.7,42,0.086879
"2022-01-01 18:51:33,584",300,16032,0.7,42,0.086861
"2022-01-01 18:51:38,691",301,16067,0.7,42,0.086843
"2022-01-01 18:51:44,577",302,16107,1.0,50,0.086822
"2022-01-01 18:51:49,670",303,16143,0.8,42,0.086803
"2022-01-01 18:51:54,683",304,16177,0.7,42,0.086785
"2022-01-01 18:51:59,766",305,16211,0.7,42,0.086767
"2022-01-01 18:52:04,706",306,16245,0.7,42,0.086749
"2022-01-01 18:52:09,750",307,16279,0.7,43,0.086731
"2022-01-01 18:52:16,605",308,16325,1.3,59,0.086707
"2022-01-01 18:52:21,641",309,16359,0.7,43,0.086689
"2022-01-01 18:52:28,440",310,16405,1.3,59,0.086665
"2022-01-01 18:52:33,405",311,16439,0.7,42,0.086647
"2022-01-01 18:52:38,347",312,16473,0.7,42,0.086629
"2022-01-01 18:52:45,093",313,16521,1.4,59,0.086604
"2022-01-01 18:52:50,037",314,16555,0.7,42,0.086586
"2022-01-01 18:52:55,100",315,16589,0.7,42,0.086568
"2022-01-01 18:53:00,077",316,16623,0.7,42,0.086550
"2022-01-01 18:53:07,008",317,16675,1.6,60,0.086523
"2022-01-01 18:53:11,999",318,16709,0.7,42,0.086506
"2022-01-01 18:53:20,002",319,16767,1.9,69,0.086476
"2022-01-01 18:53:24,966",320,16802,0.7,42,0.086458
"2022-01-01 18:53:31,063",321,16845,1.1,52,0.086436
"2022-01-01 18:53:37,059",322,16887,1.1,52,0.086414
"2022-01-01 18:53:42,077",323,16921,0.7,42,0.086396
"2022-01-01 18:53:47,158",324,16955,0.7,43,0.086378
